time,signal
0.9722,-0.165
0.975,-0.145
0.9778,-0.145
0.9806,-0.15
0.9833,-0.16
0.9861,-0.165
0.9889,-0.16
0.9917,-0.145
0.9944,-0.14
0.9972,-0.16
1.0,-0.17
1.0028,-0.18
1.0056,-0.175
1.0083,-0.15
1.0111,-0.145
1.0139,-0.16
1.0167,-0.175
1.0194,-0.18
1.0222,-0.18
1.025,-0.16
1.0278,-0.155
1.0306,-0.175
1.0333,-0.195
1.0361,-0.185
1.0389,-0.19
1.0417,-0.17
1.0444,-0.165
1.0472,-0.175
1.05,-0.19
1.0528,-0.205
1.0556,-0.2
1.0583,-0.195
1.0611,-0.18
1.0639,-0.18
1.0667,-0.205
1.0694,-0.2
1.0722,-0.2
1.075,-0.175
1.0778,-0.165
1.0806,-0.17
1.0833,-0.195
1.0861,-0.205
1.0889,-0.195
1.0917,-0.19
1.0944,-0.18
1.0972,-0.185
1.1,-0.205
1.1028,-0.215
1.1056,-0.21
1.1083,-0.185
1.1111,-0.19
1.1139,-0.19
1.1167,-0.205
1.1194,-0.215
1.1222,-0.205
1.125,-0.19
1.1278,-0.18
1.1306,-0.19
1.1333,-0.2
1.1361,-0.205
1.1389,-0.205
1.1417,-0.19
1.1444,-0.185
1.1472,-0.185
1.15,-0.2
1.1528,-0.195
1.1556,-0.185
1.1583,-0.175
1.1611,-0.18
1.1639,-0.175
1.1667,-0.19
1.1694,-0.19
1.1722,-0.19
1.175,-0.185
1.1778,-0.18
1.1806,-0.19
1.1833,-0.195
1.1861,-0.215
1.1889,-0.195
1.1917,-0.185
1.1944,-0.175
1.1972,-0.18
1.2,-0.2
1.2028,-0.22
1.2056,-0.205
1.2083,-0.2
1.2111,-0.2
1.2139,-0.21
1.2167,-0.22
1.2194,-0.22
1.2222,-0.19
1.225,-0.18
1.2278,-0.16
1.2306,-0.17
1.2333,-0.19
1.2361,-0.2
1.2389,-0.17
1.2417,-0.155
1.2444,-0.145
1.2472,-0.14
1.25,-0.15
1.2528,-0.15
1.2556,-0.145
1.2583,-0.125
1.2611,-0.11
1.2639,-0.135
1.2667,-0.125
1.2694,-0.13
1.2722,-0.135
1.275,-0.125
1.2778,-0.095
1.2806,-0.11
1.2833,-0.125
1.2861,-0.125
1.2889,-0.12
1.2917,-0.105
1.2944,-0.115
1.2972,-0.125
1.3,-0.145
1.3028,-0.175
1.3056,-0.16
1.3083,-0.15
1.3111,-0.14
1.3139,-0.155
1.3167,-0.16
1.3194,-0.17
1.3222,-0.16
1.325,-0.15
1.3278,-0.145
1.3306,-0.155
1.3333,-0.155
1.3361,-0.165
1.3389,-0.15
1.3417,-0.125
1.3444,-0.115
1.3472,-0.14
1.35,-0.155
1.3528,-0.185
1.3556,-0.185
1.3583,-0.19
1.3611,-0.195
1.3639,-0.2
1.3667,-0.2
1.3694,-0.215
1.3722,-0.2
1.375,-0.195
1.3778,-0.19
1.3806,-0.19
1.3833,-0.185
1.3861,-0.195
1.3889,-0.2
1.3917,-0.185
1.3944,-0.175
1.3972,-0.195
1.4,-0.2
1.4028,-0.21
1.4056,-0.2
1.4083,-0.19
1.4111,-0.19
1.4139,-0.195
1.4167,-0.21
1.4194,-0.22
1.4222,-0.215
1.425,-0.205
1.4278,-0.185
1.4306,-0.2
1.4333,-0.215
1.4361,-0.215
1.4389,-0.21
1.4417,-0.19
1.4444,-0.185
1.4472,-0.19
1.45,-0.195
1.4528,-0.185
1.4556,-0.17
1.4583,-0.14
1.4611,-0.12
1.4639,-0.11
1.4667,-0.115
1.4694,-0.085
1.4722,-0.08
1.475,-0.12
1.4778,-0.215
1.4806,-0.285
1.4833,-0.345
1.4861,-0.4
1.4889,-0.455
1.4917,-0.52
1.4944,-0.565
1.4972,-0.57
1.5,-0.525
1.5028,-0.46
1.5056,-0.345
1.5083,-0.185
1.5111,-0.055
1.5139,0.0
1.5167,-0.015
1.5194,-0.155
1.5222,-0.345
1.525,-0.495
1.5278,-0.57
1.5306,-0.58
1.5333,-0.56
1.5361,-0.495
1.5389,-0.39
1.5417,-0.27
1.5444,-0.21
1.5472,-0.19
1.55,-0.19
1.5528,-0.18
1.5556,-0.17
1.5583,-0.135
1.5611,-0.135
1.5639,-0.14
1.5667,-0.145
1.5694,-0.15
1.5722,-0.14
1.575,-0.145
1.5778,-0.13
1.5806,-0.13
1.5833,-0.125
1.5861,-0.125
1.5889,-0.125
1.5917,-0.105
1.5944,-0.08
1.5972,-0.085
1.6,-0.09
1.6028,-0.105
1.6056,-0.105
1.6083,-0.085
1.6111,-0.075
1.6139,-0.075
1.6167,-0.09
1.6194,-0.11
1.6222,-0.09
1.625,-0.065
1.6278,-0.065
1.6306,-0.075
1.6333,-0.085
1.6361,-0.105
1.6389,-0.095
1.6417,-0.065
1.6444,-0.07
1.6472,-0.085
1.65,-0.1
1.6528,-0.105
1.6556,-0.085
1.6583,-0.065
1.6611,-0.055
1.6639,-0.065
1.6667,-0.07
1.6694,-0.08
1.6722,-0.06
1.675,-0.06
1.6778,-0.045
1.6806,-0.045
1.6833,-0.055
1.6861,-0.08
1.6889,-0.07
1.6917,-0.035
1.6944,-0.03
1.6972,-0.035
1.7,-0.055
1.7028,-0.06
1.7056,-0.035
1.7083,-0.025
1.7111,-0.035
1.7139,-0.035
1.7167,-0.045
1.7194,-0.035
1.7222,-0.03
1.725,-0.015
1.7278,0.0
1.7306,-0.02
1.7333,-0.03
1.7361,-0.04
1.7389,-0.015
1.7417,0.005
1.7444,0.015
1.7472,0.01
1.75,0.01
1.7528,0.015
1.7556,0.025
1.7583,0.045
1.7611,0.045
1.7639,0.03
1.7667,0.03
1.7694,0.045
1.7722,0.065
1.775,0.085
1.7778,0.09
1.7806,0.1
1.7833,0.085
1.7861,0.08
1.7889,0.1
1.7917,0.12
1.7944,0.13
1.7972,0.13
1.8,0.13
1.8028,0.11
1.8056,0.125
1.8083,0.135
1.8111,0.15
1.8139,0.135
1.8167,0.11
1.8194,0.125
1.8222,0.13
1.825,0.135
1.8278,0.145
1.8306,0.13
1.8333,0.105
1.8361,0.09
1.8389,0.075
1.8417,0.085
1.8444,0.09
1.8472,0.08
1.85,0.04
1.8528,0.035
1.8556,0.03
1.8583,0.025
1.8611,0.025
1.8639,0.005
1.8667,-0.025
1.8694,-0.04
1.8722,-0.04
1.875,-0.04
1.8778,-0.035
1.8806,-0.055
1.8833,-0.08
1.8861,-0.09
1.8889,-0.095
1.8917,-0.08
1.8944,-0.095
1.8972,-0.1
1.9,-0.13
1.9028,-0.125
1.9056,-0.125
1.9083,-0.12
1.9111,-0.11
1.9139,-0.115
1.9167,-0.145
1.9194,-0.135
1.9222,-0.125
1.925,-0.11
1.9278,-0.11
1.9306,-0.125
1.9333,-0.14
1.9361,-0.145
1.9389,-0.14
1.9417,-0.125
1.9444,-0.105
1.9472,-0.12
1.95,-0.135
1.9528,-0.135
1.9556,-0.135
1.9583,-0.13
1.9611,-0.12
1.9639,-0.125
1.9667,-0.14
1.9694,-0.15
1.9722,-0.145
1.975,-0.125
1.9778,-0.125
1.9806,-0.13
1.9833,-0.155
1.9861,-0.16
1.9889,-0.16
1.9917,-0.15
1.9944,-0.15
1.9972,-0.16
2.0,-0.165
2.0028,-0.17
2.0056,-0.16
2.0083,-0.145
2.0111,-0.12
2.0139,-0.135
2.0167,-0.15
2.0194,-0.15
2.0222,-0.14
2.025,-0.13
2.0278,-0.115
2.0306,-0.13
2.0333,-0.145
2.0361,-0.155
2.0389,-0.15
2.0417,-0.13
2.0444,-0.13
2.0472,-0.15
2.05,-0.145
2.0528,-0.16
2.0556,-0.155
2.0583,-0.135
2.0611,-0.13
2.0639,-0.13
2.0667,-0.14
2.0694,-0.15
2.0722,-0.15
2.075,-0.145
2.0778,-0.125
2.0806,-0.14
2.0833,-0.145
2.0861,-0.145
2.0889,-0.125
2.0917,-0.115
2.0944,-0.115
2.0972,-0.125
2.1,-0.14
2.1028,-0.15
2.1056,-0.145
2.1083,-0.125
2.1111,-0.12
2.1139,-0.125
2.1167,-0.135
2.1194,-0.15
2.1222,-0.14
2.125,-0.13
2.1278,-0.13
2.1306,-0.135
2.1333,-0.15
2.1361,-0.165
2.1389,-0.16
2.1417,-0.15
2.1444,-0.15
2.1472,-0.17
2.15,-0.18
2.1528,-0.185
2.1556,-0.185
2.1583,-0.17
2.1611,-0.165
2.1639,-0.165
2.1667,-0.19
2.1694,-0.19
2.1722,-0.175
2.175,-0.16
2.1778,-0.15
2.1806,-0.165
2.1833,-0.185
2.1861,-0.19
2.1889,-0.175
2.1917,-0.155
2.1944,-0.16
2.1972,-0.17
2.2,-0.19
2.2028,-0.195
2.2056,-0.175
2.2083,-0.175
2.2111,-0.165
2.2139,-0.175
2.2167,-0.19
2.2194,-0.195
2.2222,-0.185
2.225,-0.175
2.2278,-0.185
2.2306,-0.2
2.2333,-0.2
2.2361,-0.21
2.2389,-0.205
2.2417,-0.19
2.2444,-0.19
2.2472,-0.18
2.25,-0.2
2.2528,-0.215
2.2556,-0.195
2.2583,-0.175
2.2611,-0.165
2.2639,-0.185
2.2667,-0.195
2.2694,-0.205
2.2722,-0.195
2.275,-0.175
2.2778,-0.185
2.2806,-0.185
2.2833,-0.22
2.2861,-0.225
2.2889,-0.2
2.2917,-0.18
2.2944,-0.18
2.2972,-0.2
2.3,-0.2
2.3028,-0.205
2.3056,-0.195
2.3083,-0.185
2.3111,-0.2
2.3139,-0.205
2.3167,-0.205
2.3194,-0.225
2.3222,-0.215
2.325,-0.19
2.3278,-0.19
2.3306,-0.195
2.3333,-0.205
2.3361,-0.22
2.3389,-0.205
2.3417,-0.19
2.3444,-0.205
2.3472,-0.195
2.35,-0.195
2.3528,-0.2
2.3556,-0.195
2.3583,-0.175
2.3611,-0.16
2.3639,-0.17
2.3667,-0.18
2.3694,-0.17
2.3722,-0.155
2.375,-0.14
2.3778,-0.125
2.3806,-0.13
2.3833,-0.145
2.3861,-0.16
2.3889,-0.14
2.3917,-0.13
2.3944,-0.11
2.3972,-0.13
2.4,-0.13
2.4028,-0.12
2.4056,-0.12
2.4083,-0.115
2.4111,-0.11
2.4139,-0.115
2.4167,-0.125
2.4194,-0.135
2.4222,-0.135
2.425,-0.135
2.4278,-0.13
2.4306,-0.15
2.4333,-0.185
2.4361,-0.19
2.4389,-0.16
2.4417,-0.15
2.4444,-0.13
2.4472,-0.14
2.45,-0.17
2.4528,-0.17
2.4556,-0.15
2.4583,-0.135
2.4611,-0.115
2.4639,-0.135
2.4667,-0.15
2.4694,-0.18
2.4722,-0.17
2.475,-0.155
2.4778,-0.185
2.4806,-0.19
2.4833,-0.21
2.4861,-0.195
2.4889,-0.2
2.4917,-0.195
2.4944,-0.2
2.4972,-0.21
2.5,-0.22
2.5028,-0.215
2.5056,-0.215
2.5083,-0.185
2.5111,-0.2
2.5139,-0.19
2.5167,-0.21
2.5194,-0.205
2.5222,-0.205
2.525,-0.195
2.5278,-0.18
2.5306,-0.185
2.5333,-0.21
2.5361,-0.2
2.5389,-0.2
2.5417,-0.185
2.5444,-0.185
2.5472,-0.185
2.55,-0.21
2.5528,-0.21
2.5556,-0.2
2.5583,-0.195
2.5611,-0.19
2.5639,-0.19
2.5667,-0.215
2.5694,-0.215
2.5722,-0.19
2.575,-0.18
2.5778,-0.165
2.5806,-0.165
2.5833,-0.16
2.5861,-0.14
2.5889,-0.13
2.5917,-0.1
2.5944,-0.055
2.5972,-0.075
2.6,-0.11
2.6028,-0.185
2.6056,-0.255
2.6083,-0.295
2.6111,-0.335
2.6139,-0.43
2.6167,-0.535
2.6194,-0.615
2.6222,-0.635
2.625,-0.595
2.6278,-0.51
2.6306,-0.41
2.6333,-0.29
2.6361,-0.165
2.6389,-0.065
2.6417,-0.035
2.6444,-0.09
2.6472,-0.275
2.65,-0.49
2.6528,-0.61
2.6556,-0.63
2.6583,-0.585
2.6611,-0.525
2.6639,-0.445
2.6667,-0.345
2.6694,-0.26
2.6722,-0.2
2.675,-0.165
2.6778,-0.15
2.6806,-0.165
2.6833,-0.155
2.6861,-0.155
2.6889,-0.145
2.6917,-0.13
2.6944,-0.125
2.6972,-0.125
2.7,-0.14
2.7028,-0.14
2.7056,-0.13
2.7083,-0.105
2.7111,-0.095
2.7139,-0.11
2.7167,-0.125
2.7194,-0.125
2.7222,-0.11
2.725,-0.085
2.7278,-0.09
2.7306,-0.09
2.7333,-0.095
2.7361,-0.11
2.7389,-0.085
2.7417,-0.08
2.7444,-0.07
2.7472,-0.07
2.75,-0.085
2.7528,-0.085
2.7556,-0.08
2.7583,-0.075
2.7611,-0.07
2.7639,-0.09
2.7667,-0.09
2.7694,-0.1
2.7722,-0.08
2.775,-0.06
2.7778,-0.05
2.7806,-0.07
2.7833,-0.075
2.7861,-0.085
2.7889,-0.07
2.7917,-0.055
2.7944,-0.05
2.7972,-0.07
2.8,-0.08
2.8028,-0.1
2.8056,-0.07
2.8083,-0.065
2.8111,-0.065
2.8139,-0.045
2.8167,-0.065
2.8194,-0.055
2.8222,-0.05
2.825,-0.04
2.8278,-0.02
2.8306,-0.025
2.8333,-0.04
2.8361,-0.045
2.8389,-0.04
2.8417,-0.02
2.8444,-0.015
2.8472,-0.02
2.85,-0.035
2.8528,-0.035
2.8556,-0.015
2.8583,-0.005
2.8611,0.005
2.8639,0.0
2.8667,-0.015
2.8694,-0.005
2.8722,-0.005
2.875,0.02
2.8778,0.02
2.8806,0.02
2.8833,0.015
2.8861,0.025
2.8889,0.04
2.8917,0.06
2.8944,0.065
2.8972,0.055
2.9,0.045
2.9028,0.05
2.9056,0.06
2.9083,0.085
2.9111,0.095
2.9139,0.105
2.9167,0.09
2.9194,0.095
2.9222,0.115
2.925,0.115
2.9278,0.13
2.9306,0.13
2.9333,0.125
2.9361,0.12
2.9389,0.125
2.9417,0.145
2.9444,0.145
2.9472,0.13
2.95,0.12
2.9528,0.105
2.9556,0.095
2.9583,0.11
2.9611,0.11
2.9639,0.095
2.9667,0.065
2.9694,0.045
2.9722,0.05
2.975,0.05
2.9778,0.06
2.9806,0.03
2.9833,0.0
2.9861,-0.01
2.9889,-0.02
2.9917,-0.01
2.9944,-0.005
2.9972,-0.025
3.0,-0.045
3.0028,-0.07
3.0056,-0.06
3.0083,-0.05
3.0111,-0.05
3.0139,-0.07
3.0167,-0.085
3.0194,-0.1
3.0222,-0.095
3.025,-0.085
3.0278,-0.1
3.0306,-0.095
3.0333,-0.11
3.0361,-0.115
3.0389,-0.105
3.0417,-0.115
3.0444,-0.095
3.0472,-0.1
3.05,-0.105
3.0528,-0.135
3.0556,-0.115
3.0583,-0.095
3.0611,-0.09
3.0639,-0.095
3.0667,-0.11
3.0694,-0.12
3.0722,-0.11
3.075,-0.105
3.0778,-0.12
3.0806,-0.11
3.0833,-0.135
3.0861,-0.135
3.0889,-0.13
3.0917,-0.12
3.0944,-0.11
3.0972,-0.12
3.1,-0.145
3.1028,-0.16
3.1056,-0.135
3.1083,-0.115
3.1111,-0.115
3.1139,-0.135
3.1167,-0.15
3.1194,-0.145
3.1222,-0.14
3.125,-0.145
3.1278,-0.13
3.1306,-0.145
3.1333,-0.145
3.1361,-0.155
3.1389,-0.145
3.1417,-0.13
3.1444,-0.12
3.1472,-0.115
3.15,-0.13
3.1528,-0.13
3.1556,-0.125
3.1583,-0.13
3.1611,-0.13
3.1639,-0.135
3.1667,-0.13
3.1694,-0.135
3.1722,-0.145
3.175,-0.12
3.1778,-0.12
3.1806,-0.115
3.1833,-0.135
3.1861,-0.145
3.1889,-0.145
3.1917,-0.13
3.1944,-0.135
3.1972,-0.13
3.2,-0.155
3.2028,-0.165
3.2056,-0.15
3.2083,-0.145
3.2111,-0.125
3.2139,-0.14
3.2167,-0.16
3.2194,-0.155
3.2222,-0.15
3.225,-0.14
3.2278,-0.14
3.2306,-0.175
3.2333,-0.18
3.2361,-0.18
3.2389,-0.18
3.2417,-0.14
3.2444,-0.145
3.2472,-0.16
3.25,-0.185
3.2528,-0.195
3.2556,-0.195
3.2583,-0.18
3.2611,-0.18
3.2639,-0.185
3.2667,-0.195
3.2694,-0.2
3.2722,-0.2
3.275,-0.185
3.2778,-0.175
3.2806,-0.18
3.2833,-0.205
3.2861,-0.21
3.2889,-0.185
3.2917,-0.18
3.2944,-0.175
3.2972,-0.18
3.3,-0.21
3.3028,-0.21
3.3056,-0.195
3.3083,-0.185
3.3111,-0.19
3.3139,-0.2
3.3167,-0.22
3.3194,-0.215
3.3222,-0.225
3.325,-0.205
3.3278,-0.19
3.3306,-0.2
3.3333,-0.225
3.3361,-0.235
3.3389,-0.215
3.3417,-0.21
3.3444,-0.22
3.3472,-0.215
3.35,-0.215
3.3528,-0.215
3.3556,-0.195
3.3583,-0.19
3.3611,-0.185
3.3639,-0.2
3.3667,-0.215
3.3694,-0.22
3.3722,-0.215
3.375,-0.195
3.3778,-0.205
3.3806,-0.2
3.3833,-0.215
3.3861,-0.22
3.3889,-0.215
3.3917,-0.205
3.3944,-0.21
3.3972,-0.21
3.4,-0.225
3.4028,-0.23
3.4056,-0.23
3.4083,-0.2
3.4111,-0.215
3.4139,-0.21
3.4167,-0.22
3.4194,-0.23
3.4222,-0.21
3.425,-0.205
3.4278,-0.2
3.4306,-0.19
3.4333,-0.215
3.4361,-0.21
3.4389,-0.2
3.4417,-0.195
3.4444,-0.19
3.4472,-0.19
3.45,-0.23
3.4528,-0.21
3.4556,-0.2
3.4583,-0.17
3.4611,-0.17
3.4639,-0.17
3.4667,-0.175
3.4694,-0.195
3.4722,-0.185
3.475,-0.155
3.4778,-0.15
3.4806,-0.17
3.4833,-0.17
3.4861,-0.165
3.4889,-0.14
3.4917,-0.125
3.4944,-0.125
3.4972,-0.145
3.5,-0.165
3.5028,-0.17
3.5056,-0.15
3.5083,-0.145
3.5111,-0.145
3.5139,-0.175
3.5167,-0.185
3.5194,-0.205
3.5222,-0.2
3.525,-0.185
3.5278,-0.185
3.5306,-0.195
3.5333,-0.205
3.5361,-0.205
3.5389,-0.19
3.5417,-0.165
3.5444,-0.17
3.5472,-0.17
3.55,-0.175
3.5528,-0.185
3.5556,-0.175
3.5583,-0.175
3.5611,-0.175
3.5639,-0.2
3.5667,-0.235
3.5694,-0.25
3.5722,-0.25
3.575,-0.21
3.5778,-0.195
3.5806,-0.2
3.5833,-0.225
3.5861,-0.23
3.5889,-0.21
3.5917,-0.215
3.5944,-0.2
3.5972,-0.23
3.6,-0.235
3.6028,-0.245
3.6056,-0.22
3.6083,-0.215
3.6111,-0.22
3.6139,-0.225
3.6167,-0.22
3.6194,-0.225
3.6222,-0.22
3.625,-0.22
3.6278,-0.21
3.6306,-0.23
3.6333,-0.245
3.6361,-0.25
3.6389,-0.245
3.6417,-0.225
3.6444,-0.215
3.6472,-0.205
3.65,-0.225
3.6528,-0.225
3.6556,-0.205
3.6583,-0.19
3.6611,-0.18
3.6639,-0.2
3.6667,-0.2
3.6694,-0.18
3.6722,-0.155
3.675,-0.14
3.6778,-0.12
3.6806,-0.1
3.6833,-0.115
3.6861,-0.125
3.6889,-0.17
3.6917,-0.23
3.6944,-0.295
3.6972,-0.36
3.7,-0.44
3.7028,-0.54
3.7056,-0.61
3.7083,-0.665
3.7111,-0.66
3.7139,-0.62
3.7167,-0.55
3.7194,-0.43
3.7222,-0.29
3.725,-0.16
3.7278,-0.07
3.7306,-0.055
3.7333,-0.155
3.7361,-0.345
3.7389,-0.5
3.7417,-0.595
3.7444,-0.61
3.7472,-0.58
3.75,-0.535
3.7528,-0.46
3.7556,-0.325
3.7583,-0.235
3.7611,-0.195
3.7639,-0.195
3.7667,-0.195
3.7694,-0.18
3.7722,-0.165
3.775,-0.155
3.7778,-0.155
3.7806,-0.155
3.7833,-0.165
3.7861,-0.165
3.7889,-0.145
3.7917,-0.125
3.7944,-0.115
3.7972,-0.12
3.8,-0.13
3.8028,-0.12
3.8056,-0.1
3.8083,-0.08
3.8111,-0.085
3.8139,-0.095
3.8167,-0.095
3.8194,-0.09
3.8222,-0.095
3.825,-0.08
3.8278,-0.085
3.8306,-0.085
3.8333,-0.105
3.8361,-0.105
3.8389,-0.09
3.8417,-0.08
3.8444,-0.08
3.8472,-0.07
3.85,-0.09
3.8528,-0.085
3.8556,-0.09
3.8583,-0.085
3.8611,-0.08
3.8639,-0.075
3.8667,-0.09
3.8694,-0.09
3.8722,-0.07
3.875,-0.06
3.8778,-0.06
3.8806,-0.07
3.8833,-0.065
3.8861,-0.07
3.8889,-0.055
3.8917,-0.045
3.8944,-0.04
3.8972,-0.05
3.9,-0.05
3.9028,-0.045
3.9056,-0.05
3.9083,-0.02
3.9111,-0.025
3.9139,-0.025
3.9167,-0.04
3.9194,-0.045
3.9222,-0.03
3.925,-0.005
3.9278,-0.005
3.9306,-0.01
3.9333,-0.015
3.9361,-0.01
3.9389,0.0
3.9417,0.02
3.9444,0.035
3.9472,0.035
3.95,0.005
3.9528,0.025
3.9556,0.04
3.9583,0.06
3.9611,0.055
3.9639,0.05
