time,signal
0.2889,-0.12
0.2917,-0.095
0.2944,-0.085
0.2972,-0.075
0.3,-0.08
0.3028,-0.11
0.3056,-0.1
0.3083,-0.07
0.3111,-0.07
0.3139,-0.06
0.3167,-0.09
0.3194,-0.09
0.3222,-0.095
0.325,-0.095
0.3278,-0.07
0.3306,-0.055
0.3333,-0.065
0.3361,-0.08
0.3389,-0.09
0.3417,-0.065
0.3444,-0.05
0.3472,-0.06
0.35,-0.065
0.3528,-0.085
0.3556,-0.08
0.3583,-0.075
0.3611,-0.065
0.3639,-0.055
0.3667,-0.05
0.3694,-0.075
0.3722,-0.085
0.375,-0.08
0.3778,-0.07
0.3806,-0.07
0.3833,-0.08
0.3861,-0.105
0.3889,-0.11
0.3917,-0.125
0.3944,-0.105
0.3972,-0.105
0.4,-0.11
0.4028,-0.135
0.4056,-0.135
0.4083,-0.145
0.4111,-0.13
0.4139,-0.125
0.4167,-0.125
0.4194,-0.155
0.4222,-0.15
0.425,-0.14
0.4278,-0.135
0.4306,-0.14
0.4333,-0.15
0.4361,-0.15
0.4389,-0.15
0.4417,-0.16
0.4444,-0.14
0.4472,-0.135
0.45,-0.14
0.4528,-0.155
0.4556,-0.175
0.4583,-0.165
0.4611,-0.155
0.4639,-0.15
0.4667,-0.16
0.4694,-0.165
0.4722,-0.175
0.475,-0.145
0.4778,-0.16
0.4806,-0.145
0.4833,-0.145
0.4861,-0.155
0.4889,-0.155
0.4917,-0.16
0.4944,-0.15
0.4972,-0.15
0.5,-0.145
0.5028,-0.16
0.5056,-0.175
0.5083,-0.16
0.5111,-0.15
0.5139,-0.14
0.5167,-0.14
0.5194,-0.155
0.5222,-0.15
0.525,-0.16
0.5278,-0.135
0.5306,-0.125
0.5333,-0.15
0.5361,-0.145
0.5389,-0.165
0.5417,-0.145
0.5444,-0.135
0.5472,-0.12
0.55,-0.13
0.5528,-0.135
0.5556,-0.145
0.5583,-0.145
0.5611,-0.13
0.5639,-0.13
0.5667,-0.125
0.5694,-0.135
0.5722,-0.145
0.575,-0.135
0.5778,-0.12
0.5806,-0.125
0.5833,-0.12
0.5861,-0.125
0.5889,-0.13
0.5917,-0.145
0.5944,-0.125
0.5972,-0.115
0.6,-0.115
0.6028,-0.135
0.6056,-0.135
0.6083,-0.125
0.6111,-0.105
0.6139,-0.105
0.6167,-0.1
0.6194,-0.12
0.6222,-0.125
0.625,-0.12
0.6278,-0.12
0.6306,-0.105
0.6333,-0.11
0.6361,-0.125
0.6389,-0.13
0.6417,-0.11
0.6444,-0.11
0.6472,-0.115
0.65,-0.11
0.6528,-0.125
0.6556,-0.125
0.6583,-0.125
0.6611,-0.105
0.6639,-0.09
0.6667,-0.09
0.6694,-0.12
0.6722,-0.115
0.675,-0.105
0.6778,-0.095
0.6806,-0.1
0.6833,-0.095
0.6861,-0.125
0.6889,-0.105
0.6917,-0.1
0.6944,-0.095
0.6972,-0.085
0.7,-0.09
0.7028,-0.105
0.7056,-0.095
0.7083,-0.09
0.7111,-0.085
0.7139,-0.075
0.7167,-0.08
0.7194,-0.1
0.7222,-0.11
0.725,-0.095
0.7278,-0.09
0.7306,-0.09
0.7333,-0.1
0.7361,-0.11
0.7389,-0.105
0.7417,-0.085
0.7444,-0.09
0.7472,-0.08
0.75,-0.08
0.7528,-0.09
0.7556,-0.1
0.7583,-0.075
0.7611,-0.075
0.7639,-0.065
0.7667,-0.07
0.7694,-0.075
0.7722,-0.055
0.775,-0.04
0.7778,-0.015
0.7806,0.0
0.7833,-0.01
0.7861,-0.01
0.7889,-0.005
0.7917,0.0
0.7944,0.035
0.7972,0.065
0.8,0.08
0.8028,0.105
0.8056,0.12
0.8083,0.13
0.8111,0.16
0.8139,0.165
0.8167,0.145
0.8194,0.125
0.8222,0.105
0.825,0.105
0.8278,0.1
0.8306,0.095
0.8333,0.08
0.8361,0.06
0.8389,0.03
0.8417,0.04
0.8444,0.035
0.8472,0.01
0.85,-0.015
0.8528,-0.06
0.8556,-0.095
0.8583,-0.095
0.8611,-0.09
0.8639,-0.1
0.8667,-0.115
0.8694,-0.14
0.8722,-0.13
0.875,-0.13
0.8778,-0.11
0.8806,-0.105
0.8833,-0.105
0.8861,-0.125
0.8889,-0.115
0.8917,-0.115
0.8944,-0.09
0.8972,-0.09
0.9,-0.11
0.9028,-0.12
0.9056,-0.105
0.9083,-0.105
0.9111,-0.085
0.9139,-0.085
0.9167,-0.11
0.9194,-0.135
0.9222,-0.125
0.925,-0.095
0.9278,0.0
0.9306,0.08
0.9333,0.21
0.9361,0.33
0.9389,0.465
0.9417,0.58
0.9444,0.655
0.9472,0.65
0.95,0.535
0.9528,0.345
0.9556,0.14
0.9583,0.0
0.9611,-0.09
0.9639,-0.115
0.9667,-0.115
0.9694,-0.115
0.9722,-0.11
0.975,-0.1
0.9778,-0.095
0.9806,-0.105
0.9833,-0.11
0.9861,-0.13
0.9889,-0.125
0.9917,-0.125
0.9944,-0.115
0.9972,-0.125
1.0,-0.135
1.0028,-0.14
1.0056,-0.135
1.0083,-0.12
1.0111,-0.115
1.0139,-0.125
1.0167,-0.13
1.0194,-0.14
1.0222,-0.15
1.025,-0.145
1.0278,-0.135
1.0306,-0.12
1.0333,-0.125
1.0361,-0.155
1.0389,-0.15
1.0417,-0.155
1.0444,-0.13
1.0472,-0.12
1.05,-0.15
1.0528,-0.135
1.0556,-0.145
1.0583,-0.125
1.0611,-0.115
1.0639,-0.12
1.0667,-0.13
1.0694,-0.14
1.0722,-0.15
1.075,-0.14
1.0778,-0.125
1.0806,-0.13
1.0833,-0.145
1.0861,-0.155
1.0889,-0.165
1.0917,-0.145
1.0944,-0.14
1.0972,-0.135
1.1,-0.155
1.1028,-0.165
1.1056,-0.18
1.1083,-0.16
1.1111,-0.155
1.1139,-0.15
1.1167,-0.16
1.1194,-0.155
1.1222,-0.17
1.125,-0.145
1.1278,-0.16
1.1306,-0.145
1.1333,-0.15
1.1361,-0.16
1.1389,-0.155
1.1417,-0.155
1.1444,-0.14
1.1472,-0.14
1.15,-0.16
1.1528,-0.165
1.1556,-0.17
1.1583,-0.16
1.1611,-0.145
1.1639,-0.145
1.1667,-0.17
1.1694,-0.175
1.1722,-0.17
1.175,-0.16
1.1778,-0.16
1.1806,-0.16
1.1833,-0.16
1.1861,-0.185
1.1889,-0.195
1.1917,-0.195
1.1944,-0.19
1.1972,-0.195
1.2,-0.205
1.2028,-0.215
1.2056,-0.23
1.2083,-0.225
1.2111,-0.22
1.2139,-0.225
1.2167,-0.235
1.2194,-0.255
1.2222,-0.275
1.225,-0.27
1.2278,-0.255
1.2306,-0.265
1.2333,-0.26
1.2361,-0.28
1.2389,-0.285
1.2417,-0.265
1.2444,-0.28
1.2472,-0.265
1.25,-0.29
1.2528,-0.28
1.2556,-0.295
1.2583,-0.305
1.2611,-0.305
1.2639,-0.285
1.2667,-0.295
1.2694,-0.31
1.2722,-0.31
1.275,-0.305
1.2778,-0.29
1.2806,-0.29
1.2833,-0.3
1.2861,-0.305
1.2889,-0.31
1.2917,-0.295
1.2944,-0.28
1.2972,-0.29
1.3,-0.29
1.3028,-0.31
1.3056,-0.32
1.3083,-0.305
1.3111,-0.295
1.3139,-0.28
1.3167,-0.305
1.3194,-0.31
1.3222,-0.31
1.325,-0.305
1.3278,-0.295
1.3306,-0.29
1.3333,-0.3
1.3361,-0.325
1.3389,-0.33
1.3417,-0.33
1.3444,-0.315
1.3472,-0.295
1.35,-0.295
1.3528,-0.305
1.3556,-0.31
1.3583,-0.305
1.3611,-0.285
1.3639,-0.28
1.3667,-0.295
1.3694,-0.315
1.3722,-0.325
1.375,-0.31
1.3778,-0.3
1.3806,-0.28
1.3833,-0.285
1.3861,-0.3
1.3889,-0.315
1.3917,-0.31
1.3944,-0.305
1.3972,-0.3
1.4,-0.3
1.4028,-0.33
1.4056,-0.32
1.4083,-0.315
1.4111,-0.3
1.4139,-0.3
1.4167,-0.31
1.4194,-0.33
1.4222,-0.325
1.425,-0.31
1.4278,-0.305
1.4306,-0.285
1.4333,-0.295
1.4361,-0.3
1.4389,-0.305
1.4417,-0.3
1.4444,-0.29
1.4472,-0.285
1.45,-0.295
1.4528,-0.31
1.4556,-0.305
1.4583,-0.305
1.4611,-0.295
1.4639,-0.305
1.4667,-0.315
1.4694,-0.31
1.4722,-0.31
1.475,-0.3
1.4778,-0.29
1.4806,-0.29
1.4833,-0.3
1.4861,-0.31
1.4889,-0.315
1.4917,-0.305
1.4944,-0.285
1.4972,-0.275
1.5,-0.29
1.5028,-0.31
1.5056,-0.305
1.5083,-0.3
1.5111,-0.3
1.5139,-0.295
1.5167,-0.295
1.5194,-0.32
1.5222,-0.325
1.525,-0.305
1.5278,-0.3
1.5306,-0.29
1.5333,-0.31
1.5361,-0.305
1.5389,-0.315
1.5417,-0.305
1.5444,-0.315
1.5472,-0.3
1.55,-0.31
1.5528,-0.32
1.5556,-0.325
1.5583,-0.32
1.5611,-0.295
1.5639,-0.3
1.5667,-0.295
1.5694,-0.31
1.5722,-0.32
1.575,-0.315
1.5778,-0.295
1.5806,-0.29
1.5833,-0.305
1.5861,-0.315
1.5889,-0.315
1.5917,-0.315
1.5944,-0.29
1.5972,-0.295
1.6,-0.3
1.6028,-0.315
1.6056,-0.3
1.6083,-0.3
1.6111,-0.29
1.6139,-0.27
1.6167,-0.285
1.6194,-0.295
1.6222,-0.31
1.625,-0.285
1.6278,-0.275
1.6306,-0.26
1.6333,-0.255
1.6361,-0.265
1.6389,-0.27
1.6417,-0.24
1.6444,-0.22
1.6472,-0.225
1.65,-0.21
1.6528,-0.22
1.6556,-0.225
1.6583,-0.185
1.6611,-0.16
1.6639,-0.135
1.6667,-0.135
1.6694,-0.13
1.6722,-0.125
1.675,-0.12
1.6778,-0.11
1.6806,-0.12
1.6833,-0.135
1.6861,-0.15
1.6889,-0.165
1.6917,-0.165
1.6944,-0.175
1.6972,-0.175
1.7,-0.22
1.7028,-0.235
1.7056,-0.245
1.7083,-0.28
1.7111,-0.265
1.7139,-0.285
1.7167,-0.31
1.7194,-0.325
1.7222,-0.335
1.725,-0.335
1.7278,-0.33
1.7306,-0.33
1.7333,-0.345
1.7361,-0.34
1.7389,-0.355
1.7417,-0.335
1.7444,-0.305
1.7472,-0.305
1.75,-0.315
1.7528,-0.325
1.7556,-0.32
1.7583,-0.32
1.7611,-0.295
1.7639,-0.3
1.7667,-0.295
1.7694,-0.31
1.7722,-0.32
1.775,-0.31
1.7778,-0.26
1.7806,-0.215
1.7833,-0.14
1.7861,-0.07
1.7889,0.02
1.7917,0.105
1.7944,0.165
1.7972,0.17
1.8,0.11
1.8028,-0.005
1.8056,-0.165
1.8083,-0.26
1.8111,-0.31
1.8139,-0.33
1.8167,-0.335
1.8194,-0.335
1.8222,-0.335
1.825,-0.315
1.8278,-0.305
1.8306,-0.305
1.8333,-0.315
1.8361,-0.325
1.8389,-0.33
1.8417,-0.31
1.8444,-0.31
1.8472,-0.305
1.85,-0.32
1.8528,-0.32
1.8556,-0.315
1.8583,-0.305
1.8611,-0.295
1.8639,-0.305
1.8667,-0.305
1.8694,-0.305
1.8722,-0.31
1.875,-0.3
1.8778,-0.29
1.8806,-0.285
1.8833,-0.28
1.8861,-0.295
1.8889,-0.31
1.8917,-0.29
1.8944,-0.275
1.8972,-0.275
1.9,-0.28
1.9028,-0.285
1.9056,-0.29
1.9083,-0.28
1.9111,-0.265
1.9139,-0.26
1.9167,-0.275
1.9194,-0.285
1.9222,-0.29
1.925,-0.275
1.9278,-0.28
1.9306,-0.275
1.9333,-0.29
1.9361,-0.285
1.9389,-0.29
1.9417,-0.28
1.9444,-0.265
1.9472,-0.26
1.95,-0.27
1.9528,-0.285
1.9556,-0.29
1.9583,-0.28
1.9611,-0.265
1.9639,-0.255
1.9667,-0.275
1.9694,-0.285
1.9722,-0.29
1.975,-0.27
1.9778,-0.255
1.9806,-0.255
1.9833,-0.25
1.9861,-0.265
1.9889,-0.265
1.9917,-0.26
1.9944,-0.25
1.9972,-0.24
2.0,-0.24
2.0028,-0.25
2.0056,-0.265
2.0083,-0.27
2.0111,-0.255
2.0139,-0.265
2.0167,-0.26
2.0194,-0.265
2.0222,-0.275
2.025,-0.265
2.0278,-0.25
2.0306,-0.265
2.0333,-0.275
2.0361,-0.28
2.0389,-0.295
2.0417,-0.28
2.0444,-0.295
2.0472,-0.285
2.05,-0.295
2.0528,-0.315
2.0556,-0.315
2.0583,-0.32
2.0611,-0.305
2.0639,-0.31
2.0667,-0.32
2.0694,-0.335
2.0722,-0.335
2.075,-0.33
2.0778,-0.325
2.0806,-0.31
2.0833,-0.325
2.0861,-0.335
2.0889,-0.345
2.0917,-0.33
2.0944,-0.31
2.0972,-0.32
2.1,-0.315
2.1028,-0.335
2.1056,-0.35
2.1083,-0.315
2.1111,-0.31
2.1139,-0.32
2.1167,-0.325
2.1194,-0.325
2.1222,-0.33
2.125,-0.315
2.1278,-0.295
2.1306,-0.3
2.1333,-0.305
2.1361,-0.32
2.1389,-0.31
2.1417,-0.295
2.1444,-0.29
2.1472,-0.29
2.15,-0.3
2.1528,-0.295
2.1556,-0.295
2.1583,-0.27
2.1611,-0.275
2.1639,-0.26
2.1667,-0.275
2.1694,-0.305
2.1722,-0.28
2.175,-0.27
2.1778,-0.26
2.1806,-0.265
2.1833,-0.25
2.1861,-0.28
2.1889,-0.285
2.1917,-0.275
2.1944,-0.26
2.1972,-0.24
2.2,-0.245
2.2028,-0.26
2.2056,-0.26
2.2083,-0.255
2.2111,-0.245
2.2139,-0.24
2.2167,-0.235
2.2194,-0.245
2.2222,-0.24
2.225,-0.235
2.2278,-0.21
2.2306,-0.21
2.2333,-0.225
2.2361,-0.23
2.2389,-0.225
2.2417,-0.22
2.2444,-0.21
2.2472,-0.21
2.25,-0.215
2.2528,-0.21
2.2556,-0.225
2.2583,-0.21
2.2611,-0.2
2.2639,-0.17
2.2667,-0.185
2.2694,-0.195
2.2722,-0.2
2.275,-0.195
2.2778,-0.175
2.2806,-0.195
2.2833,-0.195
2.2861,-0.195
2.2889,-0.205
2.2917,-0.195
2.2944,-0.165
2.2972,-0.18
2.3,-0.175
2.3028,-0.185
2.3056,-0.185
2.3083,-0.18
2.3111,-0.165
2.3139,-0.155
2.3167,-0.17
2.3194,-0.17
2.3222,-0.175
2.325,-0.17
2.3278,-0.155
2.3306,-0.145
2.3333,-0.155
2.3361,-0.16
2.3389,-0.185
2.3417,-0.175
2.3444,-0.16
2.3472,-0.155
2.35,-0.16
2.3528,-0.17
2.3556,-0.17
2.3583,-0.175
2.3611,-0.15
2.3639,-0.14
2.3667,-0.145
2.3694,-0.165
2.3722,-0.165
2.375,-0.145
2.3778,-0.135
2.3806,-0.135
2.3833,-0.14
2.3861,-0.15
2.3889,-0.155
2.3917,-0.145
2.3944,-0.13
2.3972,-0.12
2.4,-0.13
2.4028,-0.13
2.4056,-0.14
2.4083,-0.14
2.4111,-0.115
2.4139,-0.115
2.4167,-0.11
2.4194,-0.13
2.4222,-0.125
2.425,-0.125
2.4278,-0.11
2.4306,-0.105
2.4333,-0.11
2.4361,-0.12
2.4389,-0.11
2.4417,-0.09
2.4444,-0.07
2.4472,-0.065
2.45,-0.065
2.4528,-0.07
2.4556,-0.055
2.4583,-0.05
2.4611,-0.01
2.4639,0.0
2.4667,0.005
2.4694,-0.005
2.4722,0.01
2.475,0.03
2.4778,0.075
2.4806,0.08
2.4833,0.09
2.4861,0.08
2.4889,0.08
2.4917,0.105
2.4944,0.12
2.4972,0.115
2.5,0.105
2.5028,0.075
2.5056,0.07
2.5083,0.075
2.5111,0.06
2.5139,0.05
2.5167,0.025
2.5194,-0.025
2.5222,-0.05
2.525,-0.055
2.5278,-0.065
2.5306,-0.075
2.5333,-0.085
2.5361,-0.11
2.5389,-0.13
2.5417,-0.12
2.5444,-0.095
2.5472,-0.1
2.55,-0.12
2.5528,-0.12
2.5556,-0.13
2.5583,-0.115
2.5611,-0.105
2.5639,-0.105
2.5667,-0.115
2.5694,-0.11
2.5722,-0.11
2.575,-0.095
2.5778,-0.08
2.5806,-0.065
2.5833,-0.07
2.5861,-0.08
2.5889,-0.08
2.5917,-0.055
2.5944,0.0
2.5972,0.06
2.6,0.155
2.6028,0.235
2.6056,0.335
2.6083,0.445
2.6111,0.495
2.6139,0.485
2.6167,0.39
2.6194,0.26
2.6222,0.125
2.625,0.025
2.6278,-0.04
2.6306,-0.05
2.6333,-0.07
2.6361,-0.08
2.6389,-0.09
2.6417,-0.09
2.6444,-0.075
2.6472,-0.065
2.65,-0.09
2.6528,-0.105
2.6556,-0.105
2.6583,-0.11
2.6611,-0.095
2.6639,-0.085
2.6667,-0.1
2.6694,-0.105
2.6722,-0.115
2.675,-0.095
2.6778,-0.085
2.6806,-0.085
2.6833,-0.085
2.6861,-0.105
2.6889,-0.1
2.6917,-0.08
2.6944,-0.08
2.6972,-0.075
2.7,-0.07
2.7028,-0.085
2.7056,-0.1
2.7083,-0.095
2.7111,-0.075
2.7139,-0.075
2.7167,-0.085
2.7194,-0.085
2.7222,-0.075
2.725,-0.06
2.7278,-0.07
2.7306,-0.055
2.7333,-0.065
2.7361,-0.065
2.7389,-0.065
2.7417,-0.05
2.7444,-0.055
2.7472,-0.05
2.75,-0.06
2.7528,-0.075
2.7556,-0.08
2.7583,-0.06
2.7611,-0.055
2.7639,-0.055
2.7667,-0.05
2.7694,-0.06
2.7722,-0.065
2.775,-0.05
2.7778,-0.04
2.7806,-0.045
2.7833,-0.04
2.7861,-0.045
2.7889,-0.055
2.7917,-0.035
2.7944,-0.035
2.7972,-0.03
2.8,-0.04
2.8028,-0.055
2.8056,-0.075
2.8083,-0.05
2.8111,-0.03
2.8139,-0.025
2.8167,-0.035
2.8194,-0.05
2.8222,-0.04
2.825,-0.035
2.8278,-0.025
2.8306,-0.02
2.8333,-0.035
2.8361,-0.045
2.8389,-0.04
2.8417,-0.04
2.8444,-0.035
2.8472,-0.035
2.85,-0.045
2.8528,-0.05
2.8556,-0.06
2.8583,-0.055
2.8611,-0.04
2.8639,-0.045
2.8667,-0.065
2.8694,-0.075
2.8722,-0.09
2.875,-0.075
2.8778,-0.06
2.8806,-0.06
2.8833,-0.085
2.8861,-0.105
2.8889,-0.09
2.8917,-0.09
2.8944,-0.095
2.8972,-0.1
2.9,-0.095
2.9028,-0.11
2.9056,-0.125
2.9083,-0.11
2.9111,-0.1
2.9139,-0.1
2.9167,-0.105
2.9194,-0.115
2.9222,-0.12
2.925,-0.105
2.9278,-0.105
2.9306,-0.105
2.9333,-0.125
2.9361,-0.115
2.9389,-0.145
2.9417,-0.135
2.9444,-0.11
2.9472,-0.115
2.95,-0.125
2.9528,-0.115
2.9556,-0.12
2.9583,-0.125
2.9611,-0.105
2.9639,-0.1
2.9667,-0.115
2.9694,-0.125
2.9722,-0.12
2.975,-0.125
2.9778,-0.105
2.9806,-0.11
2.9833,-0.11
2.9861,-0.13
2.9889,-0.12
2.9917,-0.11
2.9944,-0.095
2.9972,-0.09
3.0,-0.105
3.0028,-0.105
3.0056,-0.115
3.0083,-0.105
3.0111,-0.09
3.0139,-0.085
3.0167,-0.11
3.0194,-0.12
3.0222,-0.11
3.025,-0.105
3.0278,-0.1
3.0306,-0.1
3.0333,-0.1
3.0361,-0.1
3.0389,-0.09
3.0417,-0.095
3.0444,-0.09
3.0472,-0.075
3.05,-0.08
3.0528,-0.085
3.0556,-0.095
3.0583,-0.09
3.0611,-0.08
3.0639,-0.075
3.0667,-0.08
3.0694,-0.09
3.0722,-0.105
3.075,-0.095
3.0778,-0.06
3.0806,-0.08
3.0833,-0.075
3.0861,-0.085
3.0889,-0.09
3.0917,-0.1
3.0944,-0.085
3.0972,-0.065
3.1,-0.065
3.1028,-0.08
3.1056,-0.09
3.1083,-0.07
3.1111,-0.055
3.1139,-0.05
3.1167,-0.075
3.1194,-0.07
3.1222,-0.07
3.125,-0.045
3.1278,-0.04
3.1306,-0.025
3.1333,-0.045
3.1361,-0.065
3.1389,-0.07
3.1417,-0.06
3.1444,-0.05
3.1472,-0.04
3.15,-0.06
3.1528,-0.065
3.1556,-0.08
3.1583,-0.06
3.1611,-0.05
3.1639,-0.045
3.1667,-0.05
3.1694,-0.07
3.1722,-0.06
3.175,-0.055
3.1778,-0.05
3.1806,-0.045
3.1833,-0.055
3.1861,-0.065
3.1889,-0.08
3.1917,-0.07
3.1944,-0.05
3.1972,-0.05
3.2,-0.07
3.2028,-0.08
3.2056,-0.085
3.2083,-0.07
3.2111,-0.055
3.2139,-0.065
3.2167,-0.065
3.2194,-0.07
3.2222,-0.08
3.225,-0.075
3.2278,-0.06
3.2306,-0.06
3.2333,-0.08
3.2361,-0.095
3.2389,-0.095
3.2417,-0.08
3.2444,-0.055
3.2472,-0.055
3.25,-0.07
3.2528,-0.075
3.2556,-0.08
3.2583,-0.065
3.2611,-0.04
3.2639,-0.035
3.2667,-0.045
3.2694,-0.05
3.2722,-0.045
3.275,-0.025
3.2778,0.0
3.2806,0.015
3.2833,0.01
3.2861,0.01
3.2889,0.025
3.2917,0.06
3.2944,0.09
3.2972,0.115
3.3,0.11
3.3028,0.12
3.3056,0.105
3.3083,0.105
3.3111,0.1
3.3139,0.12
3.3167,0.095
3.3194,0.065
3.3222,0.045
3.325,0.025
3.3278,0.02
3.3306,0.01
3.3333,-0.015
3.3361,-0.075
3.3389,-0.1
3.3417,-0.12
3.3444,-0.125
3.3472,-0.14
3.35,-0.14
3.3528,-0.16
3.3556,-0.165
3.3583,-0.165
3.3611,-0.16
3.3639,-0.175
3.3667,-0.18
3.3694,-0.19
3.3722,-0.19
3.375,-0.175
3.3778,-0.145
3.3806,-0.15
3.3833,-0.15
3.3861,-0.16
3.3889,-0.16
3.3917,-0.15
3.3944,-0.145
3.3972,-0.14
3.4,-0.16
3.4028,-0.16
3.4056,-0.095
3.4083,0.035
3.4111,0.185
3.4139,0.335
3.4167,0.42
3.4194,0.375
3.4222,0.21
3.425,0.015
3.4278,-0.145
3.4306,-0.24
3.4333,-0.25
3.4361,-0.26
3.4389,-0.22
3.4417,-0.19
3.4444,-0.15
3.4472,-0.145
3.45,-0.16
3.4528,-0.19
3.4556,-0.19
3.4583,-0.185
3.4611,-0.185
3.4639,-0.175
3.4667,-0.165
3.4694,-0.195
3.4722,-0.185
3.475,-0.175
3.4778,-0.17
3.4806,-0.16
3.4833,-0.165
3.4861,-0.175
3.4889,-0.17
3.4917,-0.16
3.4944,-0.145
3.4972,-0.155
3.5,-0.17
3.5028,-0.175
3.5056,-0.175
3.5083,-0.15
3.5111,-0.145
3.5139,-0.145
3.5167,-0.155
3.5194,-0.17
3.5222,-0.18
3.525,-0.17
3.5278,-0.155
3.5306,-0.145
3.5333,-0.16
3.5361,-0.175
3.5389,-0.16
3.5417,-0.16
3.5444,-0.14
3.5472,-0.15
3.55,-0.155
3.5528,-0.165
3.5556,-0.165
3.5583,-0.165
3.5611,-0.155
3.5639,-0.145
3.5667,-0.16
3.5694,-0.155
3.5722,-0.175
3.575,-0.15
3.5778,-0.14
3.5806,-0.145
3.5833,-0.145
3.5861,-0.15
3.5889,-0.145
3.5917,-0.14
3.5944,-0.135
3.5972,-0.14
3.6,-0.14
3.6028,-0.16
3.6056,-0.165
3.6083,-0.155
3.6111,-0.135
3.6139,-0.12
3.6167,-0.14
3.6194,-0.155
3.6222,-0.155
3.625,-0.14
3.6278,-0.145
3.6306,-0.155
3.6333,-0.15
3.6361,-0.17
3.6389,-0.175
3.6417,-0.17
3.6444,-0.17
3.6472,-0.155
3.65,-0.175
3.6528,-0.205
3.6556,-0.205
3.6583,-0.2
3.6611,-0.18
3.6639,-0.195
3.6667,-0.2
3.6694,-0.225
3.6722,-0.225
3.675,-0.225
3.6778,-0.21
3.6806,-0.215
3.6833,-0.23
3.6861,-0.245
3.6889,-0.255
3.6917,-0.245
3.6944,-0.245
3.6972,-0.235
3.7,-0.24
3.7028,-0.245
3.7056,-0.26
3.7083,-0.245
3.7111,-0.235
3.7139,-0.235
3.7167,-0.235
3.7194,-0.255
3.7222,-0.26
3.725,-0.26
3.7278,-0.25
3.7306,-0.245
3.7333,-0.26
3.7361,-0.265
3.7389,-0.265
3.7417,-0.255
3.7444,-0.245
3.7472,-0.24
3.75,-0.245
3.7528,-0.27
3.7556,-0.27
3.7583,-0.26
3.7611,-0.25
3.7639,-0.24
3.7667,-0.24
3.7694,-0.25
3.7722,-0.26
3.775,-0.24
3.7778,-0.235
3.7806,-0.24
3.7833,-0.26
3.7861,-0.285
3.7889,-0.275
3.7917,-0.27
3.7944,-0.25
3.7972,-0.245
3.8,-0.26
3.8028,-0.265
3.8056,-0.255
3.8083,-0.25
3.8111,-0.24
3.8139,-0.23
3.8167,-0.25
3.8194,-0.245
3.8222,-0.25
3.825,-0.235
3.8278,-0.225
3.8306,-0.23
3.8333,-0.235
3.8361,-0.255
3.8389,-0.25
3.8417,-0.245
3.8444,-0.24
3.8472,-0.235
3.85,-0.23
3.8528,-0.24
3.8556,-0.235
3.8583,-0.24
3.8611,-0.24
3.8639,-0.225
3.8667,-0.235
3.8694,-0.235
3.8722,-0.235
3.875,-0.23
3.8778,-0.225
3.8806,-0.22
3.8833,-0.23
3.8861,-0.24
3.8889,-0.235
3.8917,-0.225
3.8944,-0.205
3.8972,-0.205
3.9,-0.205
3.9028,-0.23
3.9056,-0.225
3.9083,-0.215
3.9111,-0.2
3.9139,-0.195
3.9167,-0.2
3.9194,-0.225
3.9222,-0.225
3.925,-0.225
3.9278,-0.205
3.9306,-0.2
3.9333,-0.2
3.9361,-0.225
3.9389,-0.22
3.9417,-0.215
3.9444,-0.2
3.9472,-0.2
3.95,-0.2
3.9528,-0.205
3.9556,-0.215
3.9583,-0.215
