time,signal
0.7583,-0.87
0.7611,-0.895
0.7639,-0.91
0.7667,-0.93
0.7694,-0.91
0.7722,-0.905
0.775,-0.92
0.7778,-0.93
0.7806,-0.95
0.7833,-0.955
0.7861,-0.975
0.7889,-0.99
0.7917,-1.025
0.7944,-1.04
0.7972,-1.065
0.8,-1.07
0.8028,-1.08
0.8056,-1.065
0.8083,-1.055
0.8111,-1.05
0.8139,-1.045
0.8167,-1.065
0.8194,-1.065
0.8222,-1.09
0.825,-1.105
0.8278,-1.11
0.8306,-1.1
0.8333,-1.1
0.8361,-1.1
0.8389,-1.075
0.8417,-1.065
0.8444,-1.045
0.8472,-1.025
0.85,-1.0
0.8528,-0.98
0.8556,-0.945
0.8583,-0.915
0.8611,-0.895
0.8639,-0.88
0.8667,-0.85
0.8694,-0.805
0.8722,-0.75
0.875,-0.695
0.8778,-0.63
0.8806,-0.59
0.8833,-0.55
0.8861,-0.515
0.8889,-0.505
0.8917,-0.45
0.8944,-0.4
0.8972,-0.365
0.9,-0.315
0.9028,-0.275
0.9056,-0.23
0.9083,-0.185
0.9111,-0.145
0.9139,-0.105
0.9167,-0.06
0.9194,-0.02
0.9222,0.0
0.925,-0.015
0.9278,-0.015
0.9306,-0.02
0.9333,-0.015
0.9361,-0.005
0.9389,0.0
0.9417,0.0
0.9444,-0.005
0.9472,-0.015
0.95,-0.04
0.9528,-0.075
0.9556,-0.09
0.9583,-0.11
0.9611,-0.135
0.9639,-0.17
0.9667,-0.195
0.9694,-0.205
0.9722,-0.24
0.975,-0.245
0.9778,-0.25
0.9806,-0.25
0.9833,-0.26
0.9861,-0.295
0.9889,-0.325
0.9917,-0.355
0.9944,-0.39
0.9972,-0.41
1.0,-0.43
1.0028,-0.435
1.0056,-0.455
1.0083,-0.46
1.0111,-0.495
1.0139,-0.49
1.0167,-0.515
1.0194,-0.53
1.0222,-0.545
1.025,-0.555
1.0278,-0.575
1.0306,-0.575
1.0333,-0.6
1.0361,-0.6
1.0389,-0.605
1.0417,-0.605
1.0444,-0.585
1.0472,-0.555
1.05,-0.555
1.0528,-0.555
1.0556,-0.565
1.0583,-0.59
1.0611,-0.6
1.0639,-0.6
1.0667,-0.605
1.0694,-0.595
1.0722,-0.595
1.075,-0.575
1.0778,-0.595
1.0806,-0.59
1.0833,-0.585
1.0861,-0.59
1.0889,-0.6
1.0917,-0.6
1.0944,-0.595
1.0972,-0.605
1.1,-0.63
1.1028,-0.63
1.1056,-0.625
1.1083,-0.595
1.1111,-0.58
1.1139,-0.56
1.1167,-0.565
1.1194,-0.575
1.1222,-0.6
1.125,-0.62
1.1278,-0.64
1.1306,-0.615
1.1333,-0.61
1.1361,-0.6
1.1389,-0.58
1.1417,-0.575
1.1444,-0.565
1.1472,-0.555
1.15,-0.55
1.1528,-0.545
1.1556,-0.555
1.1583,-0.555
1.1611,-0.545
1.1639,-0.555
1.1667,-0.55
1.1694,-0.535
1.1722,-0.495
1.175,-0.455
1.1778,-0.405
1.1806,-0.365
1.1833,-0.34
1.1861,-0.325
1.1889,-0.32
1.1917,-0.315
1.1944,-0.315
1.1972,-0.3
1.2,-0.29
1.2028,-0.28
1.2056,-0.285
1.2083,-0.29
1.2111,-0.305
1.2139,-0.34
1.2167,-0.39
1.2194,-0.445
1.2222,-0.5
1.225,-0.565
1.2278,-0.615
1.2306,-0.66
1.2333,-0.695
1.2361,-0.7
1.2389,-0.68
1.2417,-0.665
1.2444,-0.645
1.2472,-0.625
1.25,-0.63
1.2528,-0.63
1.2556,-0.655
1.2583,-0.665
1.2611,-0.675
1.2639,-0.68
1.2667,-0.675
1.2694,-0.665
1.2722,-0.66
1.275,-0.66
1.2778,-0.66
1.2806,-0.66
1.2833,-0.675
1.2861,-0.665
1.2889,-0.68
1.2917,-0.685
1.2944,-0.72
1.2972,-0.745
1.3,-0.735
1.3028,-0.67
1.3056,-0.53
1.3083,-0.295
1.3111,-0.01
1.3139,0.35
1.3167,0.77
1.3194,1.22
1.3222,1.61
1.325,1.885
1.3278,1.975
1.3306,1.865
1.3333,1.58
1.3361,1.195
1.3389,0.755
1.3417,0.31
1.3444,-0.11
1.3472,-0.52
1.35,-0.88
1.3528,-1.15
1.3556,-1.31
1.3583,-1.32
1.3611,-1.235
1.3639,-1.11
1.3667,-0.985
1.3694,-0.895
1.3722,-0.86
1.375,-0.875
1.3778,-0.91
1.3806,-0.955
1.3833,-0.995
1.3861,-1.02
1.3889,-1.025
1.3917,-1.02
1.3944,-1.02
1.3972,-1.03
1.4,-1.04
1.4028,-1.055
1.4056,-1.07
1.4083,-1.08
1.4111,-1.085
1.4139,-1.085
1.4167,-1.075
1.4194,-1.08
1.4222,-1.085
1.425,-1.1
1.4278,-1.12
1.4306,-1.125
1.4333,-1.125
1.4361,-1.125
1.4389,-1.11
1.4417,-1.085
1.4444,-1.065
1.4472,-1.085
1.45,-1.07
1.4528,-1.05
1.4556,-1.045
1.4583,-1.03
1.4611,-1.025
1.4639,-1.005
1.4667,-0.99
1.4694,-0.99
1.4722,-0.975
1.475,-0.95
1.4778,-0.92
1.4806,-0.89
1.4833,-0.855
1.4861,-0.82
1.4889,-0.825
1.4917,-0.805
1.4944,-0.795
1.4972,-0.77
1.5,-0.75
1.5028,-0.705
1.5056,-0.645
1.5083,-0.615
1.5111,-0.58
1.5139,-0.545
1.5167,-0.51
1.5194,-0.485
1.5222,-0.44
1.525,-0.4
1.5278,-0.375
1.5306,-0.345
1.5333,-0.315
1.5361,-0.295
1.5389,-0.265
1.5417,-0.22
1.5444,-0.175
1.5472,-0.13
1.55,-0.085
1.5528,-0.055
1.5556,-0.02
1.5583,0.0
1.5611,0.015
1.5639,0.03
1.5667,0.055
1.5694,0.085
1.5722,0.135
1.575,0.14
1.5778,0.18
1.5806,0.185
1.5833,0.19
1.5861,0.185
1.5889,0.2
1.5917,0.22
1.5944,0.215
1.5972,0.215
1.6,0.195
1.6028,0.19
1.6056,0.165
1.6083,0.155
1.6111,0.15
1.6139,0.155
1.6167,0.125
1.6194,0.105
1.6222,0.085
1.625,0.045
1.6278,0.0
1.6306,-0.035
1.6333,-0.05
1.6361,-0.09
1.6389,-0.105
1.6417,-0.13
1.6444,-0.145
1.6472,-0.17
1.65,-0.205
1.6528,-0.235
1.6556,-0.265
1.6583,-0.275
1.6611,-0.3
1.6639,-0.32
1.6667,-0.35
1.6694,-0.36
1.6722,-0.375
1.675,-0.38
1.6778,-0.36
1.6806,-0.345
1.6833,-0.345
1.6861,-0.335
1.6889,-0.35
1.6917,-0.375
1.6944,-0.39
1.6972,-0.4
1.7,-0.39
1.7028,-0.37
1.7056,-0.34
1.7083,-0.31
1.7111,-0.285
1.7139,-0.25
1.7167,-0.23
1.7194,-0.215
1.7222,-0.2
1.725,-0.18
1.7278,-0.16
1.7306,-0.155
1.7333,-0.15
1.7361,-0.145
1.7389,-0.15
1.7417,-0.14
1.7444,-0.145
1.7472,-0.16
1.75,-0.2
1.7528,-0.25
1.7556,-0.315
1.7583,-0.4
1.7611,-0.455
1.7639,-0.505
1.7667,-0.54
1.7694,-0.55
1.7722,-0.575
1.775,-0.56
1.7778,-0.565
1.7806,-0.57
1.7833,-0.565
1.7861,-0.57
1.7889,-0.58
1.7917,-0.575
1.7944,-0.58
1.7972,-0.585
1.8,-0.605
1.8028,-0.605
1.8056,-0.595
1.8083,-0.585
1.8111,-0.57
1.8139,-0.565
1.8167,-0.545
1.8194,-0.545
1.8222,-0.555
1.825,-0.565
1.8278,-0.585
1.8306,-0.595
1.8333,-0.61
1.8361,-0.62
1.8389,-0.63
1.8417,-0.62
1.8444,-0.555
1.8472,-0.415
1.85,-0.21
1.8528,0.035
1.8556,0.345
1.8583,0.69
1.8611,1.06
1.8639,1.43
1.8667,1.745
1.8694,1.9
1.8722,1.85
1.875,1.635
1.8778,1.29
1.8806,0.855
1.8833,0.395
1.8861,-0.045
1.8889,-0.445
1.8917,-0.77
1.8944,-1.04
1.8972,-1.22
1.9,-1.31
1.9028,-1.3
1.9056,-1.19
1.9083,-1.06
1.9111,-0.93
1.9139,-0.845
1.9167,-0.805
1.9194,-0.82
1.9222,-0.845
1.925,-0.885
1.9278,-0.92
1.9306,-0.95
1.9333,-0.965
1.9361,-0.975
1.9389,-0.99
1.9417,-0.98
1.9444,-0.985
1.9472,-0.965
1.95,-0.965
1.9528,-0.965
1.9556,-0.985
1.9583,-0.995
1.9611,-1.03
1.9639,-1.05
1.9667,-1.06
1.9694,-1.055
1.9722,-1.06
1.975,-1.055
1.9778,-1.065
1.9806,-1.055
1.9833,-1.06
1.9861,-1.06
1.9889,-1.055
1.9917,-1.045
1.9944,-1.04
1.9972,-1.05
2.0,-1.055
2.0028,-1.06
2.0056,-1.055
2.0083,-1.035
2.0111,-1.015
2.0139,-0.995
2.0167,-0.955
2.0194,-0.925
2.0222,-0.91
2.025,-0.91
2.0278,-0.875
2.0306,-0.87
2.0333,-0.835
2.0361,-0.795
2.0389,-0.745
2.0417,-0.705
2.0444,-0.655
2.0472,-0.635
2.05,-0.6
2.0528,-0.57
2.0556,-0.535
2.0583,-0.505
2.0611,-0.46
2.0639,-0.41
2.0667,-0.37
2.0694,-0.335
2.0722,-0.285
2.075,-0.245
2.0778,-0.205
2.0806,-0.155
2.0833,-0.105
2.0861,-0.055
2.0889,-0.025
2.0917,0.0
2.0944,0.02
2.0972,0.04
2.1,0.06
2.1028,0.09
2.1056,0.12
2.1083,0.155
2.1111,0.185
2.1139,0.21
2.1167,0.21
2.1194,0.2
2.1222,0.21
2.125,0.185
2.1278,0.2
2.1306,0.195
2.1333,0.19
2.1361,0.19
2.1389,0.17
2.1417,0.16
2.1444,0.14
2.1472,0.135
2.15,0.12
2.1528,0.1
2.1556,0.095
2.1583,0.075
2.1611,0.04
2.1639,0.005
2.1667,-0.025
2.1694,-0.05
2.1722,-0.075
2.175,-0.08
2.1778,-0.095
2.1806,-0.095
2.1833,-0.115
2.1861,-0.145
2.1889,-0.18
2.1917,-0.21
2.1944,-0.245
2.1972,-0.27
2.2,-0.275
2.2028,-0.305
2.2056,-0.325
2.2083,-0.345
2.2111,-0.365
2.2139,-0.38
2.2167,-0.39
2.2194,-0.4
2.2222,-0.41
2.225,-0.42
2.2278,-0.435
2.2306,-0.445
2.2333,-0.47
2.2361,-0.485
2.2389,-0.49
2.2417,-0.495
2.2444,-0.485
2.2472,-0.475
2.25,-0.45
2.2528,-0.435
2.2556,-0.43
2.2583,-0.41
2.2611,-0.385
2.2639,-0.345
2.2667,-0.32
2.2694,-0.29
2.2722,-0.26
2.275,-0.24
2.2778,-0.225
2.2806,-0.215
2.2833,-0.195
2.2861,-0.19
2.2889,-0.185
2.2917,-0.19
2.2944,-0.195
2.2972,-0.215
2.3,-0.26
2.3028,-0.32
2.3056,-0.375
2.3083,-0.435
2.3111,-0.47
2.3139,-0.505
2.3167,-0.54
2.3194,-0.57
2.3222,-0.59
2.325,-0.62
2.3278,-0.63
2.3306,-0.63
2.3333,-0.635
2.3361,-0.61
2.3389,-0.6
2.3417,-0.595
2.3444,-0.58
2.3472,-0.59
2.35,-0.595
2.3528,-0.61
2.3556,-0.605
2.3583,-0.615
2.3611,-0.61
2.3639,-0.595
2.3667,-0.595
2.3694,-0.595
2.3722,-0.59
2.375,-0.59
2.3778,-0.58
2.3806,-0.57
2.3833,-0.565
2.3861,-0.57
2.3889,-0.585
2.3917,-0.605
2.3944,-0.605
2.3972,-0.58
2.4,-0.46
2.4028,-0.27
2.4056,-0.025
2.4083,0.295
2.4111,0.695
2.4139,1.095
2.4167,1.495
2.4194,1.82
2.4222,2.025
2.425,2.055
2.4278,1.89
2.4306,1.585
2.4333,1.175
2.4361,0.72
2.4389,0.265
2.4417,-0.14
2.4444,-0.485
2.4472,-0.77
2.45,-0.985
2.4528,-1.125
2.4556,-1.185
2.4583,-1.155
2.4611,-1.075
2.4639,-0.975
2.4667,-0.865
2.4694,-0.775
2.4722,-0.72
2.475,-0.73
2.4778,-0.73
2.4806,-0.755
2.4833,-0.78
2.4861,-0.8
2.4889,-0.82
2.4917,-0.85
2.4944,-0.865
2.4972,-0.865
2.5,-0.86
2.5028,-0.855
2.5056,-0.855
2.5083,-0.855
2.5111,-0.85
2.5139,-0.86
2.5167,-0.86
2.5194,-0.865
2.5222,-0.885
2.525,-0.88
2.5278,-0.885
2.5306,-0.89
2.5333,-0.905
2.5361,-0.91
2.5389,-0.915
2.5417,-0.915
2.5444,-0.91
2.5472,-0.89
2.55,-0.875
2.5528,-0.86
2.5556,-0.855
2.5583,-0.87
2.5611,-0.87
2.5639,-0.86
2.5667,-0.845
2.5694,-0.825
2.5722,-0.79
2.575,-0.76
2.5778,-0.725
2.5806,-0.7
2.5833,-0.69
2.5861,-0.665
2.5889,-0.64
2.5917,-0.61
2.5944,-0.58
2.5972,-0.55
2.6,-0.52
2.6028,-0.485
2.6056,-0.45
2.6083,-0.42
2.6111,-0.38
2.6139,-0.345
2.6167,-0.305
2.6194,-0.27
2.6222,-0.225
2.625,-0.21
2.6278,-0.175
2.6306,-0.15
2.6333,-0.125
2.6361,-0.085
2.6389,-0.035
2.6417,0.025
2.6444,0.08
2.6472,0.12
2.65,0.155
2.6528,0.18
2.6556,0.195
2.6583,0.21
2.6611,0.235
2.6639,0.265
2.6667,0.28
2.6694,0.29
2.6722,0.305
2.675,0.3
2.6778,0.305
2.6806,0.325
2.6833,0.33
2.6861,0.34
2.6889,0.335
2.6917,0.32
2.6944,0.305
2.6972,0.27
2.7,0.24
2.7028,0.225
2.7056,0.21
2.7083,0.225
2.7111,0.225
2.7139,0.215
2.7167,0.195
2.7194,0.16
2.7222,0.11
2.725,0.075
2.7278,0.04
2.7306,0.025
2.7333,-0.005
2.7361,-0.03
2.7389,-0.045
2.7417,-0.06
2.7444,-0.065
2.7472,-0.08
2.75,-0.115
2.7528,-0.14
2.7556,-0.16
2.7583,-0.2
2.7611,-0.235
2.7639,-0.29
2.7667,-0.315
2.7694,-0.345
2.7722,-0.37
2.775,-0.375
2.7778,-0.38
2.7806,-0.38
2.7833,-0.39
2.7861,-0.42
2.7889,-0.46
2.7917,-0.46
2.7944,-0.46
2.7972,-0.48
2.8,-0.465
2.8028,-0.455
2.8056,-0.465
2.8083,-0.465
2.8111,-0.465
2.8139,-0.47
2.8167,-0.475
2.8194,-0.445
2.8222,-0.43
2.825,-0.395
2.8278,-0.355
2.8306,-0.35
2.8333,-0.325
2.8361,-0.31
2.8389,-0.275
2.8417,-0.245
2.8444,-0.19
2.8472,-0.15
2.85,-0.12
2.8528,-0.1
2.8556,-0.105
2.8583,-0.11
2.8611,-0.13
2.8639,-0.145
2.8667,-0.18
2.8694,-0.215
2.8722,-0.265
2.875,-0.325
2.8778,-0.39
2.8806,-0.445
2.8833,-0.505
2.8861,-0.535
2.8889,-0.565
2.8917,-0.565
2.8944,-0.57
2.8972,-0.555
2.9,-0.565
2.9028,-0.57
2.9056,-0.57
2.9083,-0.57
2.9111,-0.565
2.9139,-0.555
2.9167,-0.545
2.9194,-0.555
2.9222,-0.565
2.925,-0.585
2.9278,-0.59
2.9306,-0.605
2.9333,-0.59
2.9361,-0.585
2.9389,-0.56
2.9417,-0.555
2.9444,-0.56
2.9472,-0.565
2.95,-0.585
2.9528,-0.615
2.9556,-0.62
2.9583,-0.62
2.9611,-0.59
2.9639,-0.48
2.9667,-0.305
2.9694,-0.06
2.9722,0.2
2.975,0.505
2.9778,0.855
2.9806,1.215
2.9833,1.56
2.9861,1.81
2.9889,1.88
2.9917,1.76
2.9944,1.45
2.9972,1.015
3.0,0.52
3.0028,0.035
3.0056,-0.39
3.0083,-0.76
3.0111,-1.055
3.0139,-1.31
3.0167,-1.46
3.0194,-1.5
3.0222,-1.43
3.025,-1.305
3.0278,-1.15
3.0306,-1.015
3.0333,-0.93
3.0361,-0.905
3.0389,-0.91
3.0417,-0.915
3.0444,-0.935
3.0472,-0.945
3.05,-0.97
3.0528,-0.98
3.0556,-0.995
3.0583,-1.01
3.0611,-1.015
3.0639,-1.01
3.0667,-1.015
3.0694,-1.02
3.0722,-1.015
3.075,-1.025
3.0778,-1.025
3.0806,-1.025
3.0833,-1.02
3.0861,-1.015
3.0889,-1.015
3.0917,-1.015
3.0944,-1.02
3.0972,-1.025
3.1,-1.045
3.1028,-1.03
3.1056,-1.02
3.1083,-1.0
3.1111,-0.975
3.1139,-0.96
3.1167,-0.945
3.1194,-0.935
3.1222,-0.935
3.125,-0.935
3.1278,-0.91
3.1306,-0.885
3.1333,-0.855
3.1361,-0.82
3.1389,-0.79
3.1417,-0.775
3.1444,-0.745
3.1472,-0.72
3.15,-0.695
3.1528,-0.675
3.1556,-0.625
3.1583,-0.605
3.1611,-0.595
3.1639,-0.575
3.1667,-0.56
3.1694,-0.53
3.1722,-0.47
3.175,-0.43
3.1778,-0.375
3.1806,-0.335
3.1833,-0.295
3.1861,-0.27
3.1889,-0.25
3.1917,-0.22
3.1944,-0.18
3.1972,-0.14
3.2,-0.115
3.2028,-0.065
3.2056,-0.025
3.2083,-0.015
3.2111,0.015
3.2139,0.03
3.2167,0.04
3.2194,0.05
3.2222,0.07
3.225,0.085
3.2278,0.095
3.2306,0.095
3.2333,0.095
3.2361,0.095
3.2389,0.09
3.2417,0.11
3.2444,0.115
3.2472,0.105
3.25,0.1
3.2528,0.07
3.2556,0.035
3.2583,0.005
3.2611,-0.03
3.2639,-0.06
3.2667,-0.08
3.2694,-0.1
3.2722,-0.1
3.275,-0.13
3.2778,-0.15
3.2806,-0.185
3.2833,-0.215
3.2861,-0.255
3.2889,-0.28
3.2917,-0.29
3.2944,-0.31
3.2972,-0.345
3.3,-0.375
3.3028,-0.385
3.3056,-0.415
3.3083,-0.44
3.3111,-0.435
3.3139,-0.45
3.3167,-0.465
3.3194,-0.49
3.3222,-0.52
3.325,-0.545
3.3278,-0.585
3.3306,-0.595
3.3333,-0.605
3.3361,-0.59
3.3389,-0.575
3.3417,-0.58
3.3444,-0.57
3.3472,-0.57
3.35,-0.57
3.3528,-0.575
3.3556,-0.58
3.3583,-0.57
3.3611,-0.565
3.3639,-0.555
3.3667,-0.55
3.3694,-0.525
3.3722,-0.515
3.375,-0.475
3.3778,-0.42
3.3806,-0.385
3.3833,-0.335
3.3861,-0.32
3.3889,-0.3
3.3917,-0.305
3.3944,-0.31
3.3972,-0.305
3.4,-0.285
3.4028,-0.265
3.4056,-0.25
3.4083,-0.255
3.4111,-0.265
3.4139,-0.3
3.4167,-0.35
3.4194,-0.42
3.4222,-0.485
3.425,-0.535
3.4278,-0.58
3.4306,-0.62
3.4333,-0.66
3.4361,-0.67
3.4389,-0.675
3.4417,-0.675
3.4444,-0.67
3.4472,-0.655
3.45,-0.66
3.4528,-0.645
3.4556,-0.67
3.4583,-0.695
3.4611,-0.695
3.4639,-0.705
3.4667,-0.71
3.4694,-0.685
3.4722,-0.67
3.475,-0.665
3.4778,-0.66
3.4806,-0.67
3.4833,-0.675
3.4861,-0.675
3.4889,-0.675
3.4917,-0.685
3.4944,-0.685
3.4972,-0.715
3.5,-0.735
3.5028,-0.755
3.5056,-0.75
3.5083,-0.69
3.5111,-0.55
3.5139,-0.33
3.5167,-0.035
3.5194,0.29
3.5222,0.655
3.525,1.02
3.5278,1.36
3.5306,1.645
3.5333,1.825
3.5361,1.86
3.5389,1.725
3.5417,1.43
3.5444,1.045
3.5472,0.605
3.55,0.11
3.5528,-0.33
3.5556,-0.735
3.5583,-1.045
3.5611,-1.305
3.5639,-1.46
3.5667,-1.495
3.5694,-1.42
3.5722,-1.3
3.575,-1.165
3.5778,-1.045
3.5806,-0.96
3.5833,-0.935
3.5861,-0.945
3.5889,-0.975
3.5917,-1.02
3.5944,-1.06
3.5972,-1.085
3.6,-1.095
3.6028,-1.09
3.6056,-1.075
3.6083,-1.075
3.6111,-1.07
3.6139,-1.065
3.6167,-1.085
3.6194,-1.115
3.6222,-1.125
3.625,-1.14
3.6278,-1.13
3.6306,-1.14
3.6333,-1.125
3.6361,-1.13
3.6389,-1.13
3.6417,-1.145
3.6444,-1.15
3.6472,-1.15
3.65,-1.15
3.6528,-1.13
3.6556,-1.14
3.6583,-1.14
3.6611,-1.165
3.6639,-1.155
3.6667,-1.145
3.6694,-1.13
3.6722,-1.115
3.675,-1.095
3.6778,-1.065
3.6806,-1.04
3.6833,-1.04
3.6861,-1.025
3.6889,-1.015
3.6917,-0.995
3.6944,-0.975
3.6972,-0.945
3.7,-0.91
3.7028,-0.88
3.7056,-0.84
3.7083,-0.805
3.7111,-0.77
3.7139,-0.74
3.7167,-0.7
3.7194,-0.655
3.7222,-0.645
3.725,-0.6
3.7278,-0.585
3.7306,-0.555
3.7333,-0.525
3.7361,-0.475
3.7389,-0.41
3.7417,-0.36
3.7444,-0.3
3.7472,-0.265
3.75,-0.225
3.7528,-0.195
3.7556,-0.17
3.7583,-0.125
3.7611,-0.095
3.7639,-0.055
3.7667,-0.025
3.7694,0.005
3.7722,0.035
3.775,0.03
3.7778,0.045
3.7806,0.06
3.7833,0.085
3.7861,0.1
3.7889,0.115
3.7917,0.115
3.7944,0.1
3.7972,0.085
3.8,0.065
3.8028,0.055
3.8056,0.045
3.8083,0.04
3.8111,0.045
3.8139,0.045
3.8167,0.035
3.8194,0.0
3.8222,-0.03
3.825,-0.065
3.8278,-0.1
3.8306,-0.12
3.8333,-0.145
3.8361,-0.155
3.8389,-0.185
3.8417,-0.195
3.8444,-0.22
3.8472,-0.26
3.85,-0.28
3.8528,-0.315
3.8556,-0.33
3.8583,-0.365
3.8611,-0.39
3.8639,-0.42
3.8667,-0.455
3.8694,-0.475
3.8722,-0.505
3.875,-0.505
3.8778,-0.51
3.8806,-0.51
3.8833,-0.51
3.8861,-0.52
3.8889,-0.54
3.8917,-0.545
3.8944,-0.565
3.8972,-0.56
3.9,-0.565
3.9028,-0.55
3.9056,-0.54
3.9083,-0.535
3.9111,-0.52
3.9139,-0.495
3.9167,-0.455
3.9194,-0.415
3.9222,-0.38
3.925,-0.36
3.9278,-0.325
3.9306,-0.32
3.9333,-0.315
3.9361,-0.29
3.9389,-0.27
3.9417,-0.24
3.9444,-0.215
3.9472,-0.225
3.95,-0.235
3.9528,-0.285
3.9556,-0.34
3.9583,-0.405
3.9611,-0.47
3.9639,-0.535
3.9667,-0.595
3.9694,-0.625
3.9722,-0.67
3.975,-0.71
3.9778,-0.705
3.9806,-0.71
3.9833,-0.705
3.9861,-0.705
3.9889,-0.7
3.9917,-0.7
