time,signal
0.339,0.0638
0.3418,0.01774
0.3445,0.01248
0.3473,0.04776
0.3501,0.05964
0.3529,0.01998
0.3557,0.04556
0.3584,0.02311
0.3612,0.01955
0.364,0.014
0.3668,0.02586
0.3695,0.01699
0.3723,0.03785
0.3751,0.04905
0.3779,0.02028
0.3807,0.00515
0.3834,0.0154
0.3862,0.06481
0.389,0.02512
0.3918,0.00667
0.3946,0.02249
0.3973,0.02783
0.4001,-0.00729
0.4029,0.00715
0.4057,0.01083
0.4084,-0.00831
0.4112,-0.01318
0.414,0.02169
0.4168,0.02723
0.4196,0.00157
0.4223,-0.02012
0.4251,0.0149
0.4279,0.00805
0.4307,-0.03065
0.4335,-0.0335
0.4362,-0.02059
0.439,-0.00323
0.4418,-0.01567
0.4446,-0.03858
0.4473,-0.03109
0.4501,-0.00972
0.4529,-0.0139
0.4557,0.00359
0.4585,-0.03692
0.4612,-0.02906
0.464,-0.03842
0.4668,-0.03169
0.4696,-0.06165
0.4724,-0.03963
0.4751,-0.06355
0.4779,-0.06941
0.4807,-0.04316
0.4835,-0.05988
0.4862,-0.01456
0.489,-0.07644
0.4918,-0.02254
0.4946,-0.07439
0.4974,0.1709
0.5001,1.13046
0.5029,0.32556
0.5057,-0.04886
0.5085,-0.07942
0.5113,-0.0507
0.514,-0.03792
0.5168,-0.08405
0.5196,-0.08256
0.5224,-0.05238
0.5251,-0.10118
0.5279,-0.09573
0.5307,-0.08273
0.5335,-0.07189
0.5363,-0.07891
0.539,-0.10292
0.5418,-0.07039
0.5446,-0.09304
0.5474,-0.07662
0.5502,-0.08004
0.5529,-0.10902
0.5557,-0.09203
0.5585,-0.08638
0.5613,-0.01859
0.564,-0.10759
0.5668,-0.08278
0.5696,-0.11606
0.5724,-0.10954
0.5752,-0.07446
0.5779,-0.08106
0.5807,-0.0895
0.5835,-0.05538
0.5863,-0.09509
0.5891,-0.11536
0.5918,-0.12375
0.5946,-0.08395
0.5974,-0.12474
0.6002,-0.14384
0.6029,-0.09566
0.6057,-0.11627
0.6085,-0.09953
0.6113,-0.06279
0.6141,-0.08354
0.6168,-0.1239
0.6196,-0.09533
0.6224,-0.09287
0.6252,-0.10856
0.628,-0.10327
0.6307,-0.10247
0.6335,-0.09991
0.6363,-0.1217
0.6391,-0.11172
0.6418,-0.13297
0.6446,-0.08391
0.6474,-0.14352
0.6502,-0.0755
0.653,-0.10302
0.6557,-0.10594
0.6585,-0.10743
0.6613,-0.0926
0.6641,-0.10267
0.6669,-0.13609
0.6696,-0.11212
0.6724,-0.06053
0.6752,-0.06777
0.678,-0.11147
0.6807,-0.13666
0.6835,-0.0887
0.6863,-0.10262
0.6891,-0.08915
0.6919,-0.07444
0.6946,-0.06811
0.6974,-0.0695
0.7002,-0.11384
0.703,-0.05166
0.7058,-0.08114
0.7085,-0.09634
0.7113,-0.05074
0.7141,-0.09448
0.7169,-0.0929
0.7196,-0.05363
0.7224,-0.05596
0.7252,-0.0452
0.728,-0.08721
0.7308,-0.05194
0.7335,-0.08425
0.7363,-0.0551
0.7391,-0.0503
0.7419,-0.07138
0.7447,-0.06158
0.7474,-0.08472
0.7502,-0.09032
0.753,-0.07938
0.7558,-0.03265
0.7585,-0.03765
0.7613,-0.06154
0.7641,-0.06472
0.7669,-0.06581
0.7697,-0.04881
0.7724,-0.07255
0.7752,-0.0073
0.778,-0.05136
0.7808,-0.04603
0.7836,-0.04173
0.7863,-0.02761
0.7891,-0.05446
0.7919,-0.01201
0.7947,-0.03534
0.7974,-0.01042
0.8002,-0.02334
0.803,-0.06315
0.8058,-0.00841
0.8086,-0.00602
0.8113,0.01992
0.8141,-0.00577
0.8169,-0.00302
0.8197,0.02225
0.8225,-0.01274
0.8252,0.00358
0.828,-0.00784
0.8308,0.03998
0.8336,-0.00294
0.8363,-0.00872
0.8391,-0.00281
0.8419,-0.00813
0.8447,0.0491
0.8475,0.0139
0.8502,0.01665
0.853,0.04552
0.8558,-0.00072
0.8586,0.01267
0.8614,0.01335
0.8641,0.0367
0.8669,0.02618
0.8697,-0.01179
0.8725,0.04072
0.8752,0.02181
0.878,0.05426
0.8808,0.03802
0.8836,0.04721
0.8864,0.00344
0.8891,0.02649
0.8919,0.04473
0.8947,0.04002
0.8975,0.06632
0.9003,0.03
0.903,0.02332
0.9058,0.02678
0.9086,0.0321
0.9114,0.03921
0.9141,0.08525
0.9169,0.04958
0.9197,0.04181
0.9225,0.04844
0.9253,0.08499
0.928,0.08438
0.9308,0.0708
0.9336,0.08405
0.9364,0.10355
0.9391,0.05621
0.9419,0.11276
0.9447,0.06708
0.9475,0.0938
0.9503,0.11274
0.953,0.07277
0.9558,0.0498
0.9586,0.06557
0.9614,0.06034
0.9642,0.10102
0.9669,0.06117
0.9697,0.11775
0.9725,0.07229
0.9753,0.08181
0.978,0.10416
0.9808,0.10837
0.9836,0.08751
0.9864,0.09569
0.9892,0.07702
0.9919,0.07892
0.9947,0.08618
0.9975,0.08116
1.0003,0.12537
1.0031,0.09806
1.0058,0.08756
1.0086,0.0809
1.0114,0.12838
1.0142,0.08665
1.0169,0.10476
1.0197,0.12496
1.0225,0.14612
1.0253,0.07249
1.0281,0.10383
1.0308,0.09961
1.0336,0.12655
1.0364,0.13867
1.0392,0.10744
1.042,0.09526
1.0447,0.10137
1.0475,0.13141
1.0503,0.07787
1.0531,0.10838
1.0558,0.08637
1.0586,0.08551
1.0614,0.09759
1.0642,0.07214
1.067,0.08435
1.0697,0.105
1.0725,0.11448
1.0753,0.06874
1.0781,0.11237
1.0809,0.13394
1.0836,0.05002
1.0864,0.1173
1.0892,0.09532
1.092,0.0981
1.0947,0.16584
1.0975,0.09833
1.1003,0.12079
1.1031,0.04525
1.1059,0.10606
1.1086,0.09174
1.1114,0.09431
1.1142,0.09677
1.117,0.10869
1.1198,0.06661
1.1225,0.07699
1.1253,0.0654
1.1281,0.10867
1.1309,0.09471
1.1336,0.05512
1.1364,0.05714
1.1392,0.0613
1.142,0.09447
1.1448,0.06425
1.1475,0.06875
1.1503,0.04582
1.1531,0.0498
1.1559,0.0681
1.1587,0.05689
1.1614,0.06225
1.1642,0.05471
1.167,0.07254
1.1698,0.05076
1.1725,0.06072
1.1753,0.0686
1.1781,0.0663
1.1809,0.06229
1.1837,0.07177
1.1864,0.02506
1.1892,0.04204
1.192,0.02112
1.1948,0.04524
1.1976,0.01998
1.2003,0.0636
1.2031,0.05332
1.2059,0.02542
1.2087,0.02603
1.2114,0.03005
1.2142,0.01595
1.217,0.04143
1.2198,0.05943
1.2226,0.00151
1.2253,0.04808
1.2281,-0.00542
1.2309,0.01228
1.2337,-0.01083
1.2365,0.04032
1.2392,0.01101
1.242,-0.01269
1.2448,-0.00102
1.2476,-0.03607
1.2503,-0.00643
1.2531,-0.02602
1.2559,-0.0211
1.2587,-0.02161
1.2615,-0.04142
1.2642,0.00119
1.267,-0.0218
1.2698,0.03248
1.2726,-0.01759
1.2754,-0.03159
1.2781,-0.00759
1.2809,-0.00956
1.2837,-0.04547
1.2865,-0.0104
1.2892,-0.03647
1.292,-0.02144
1.2948,-0.07983
1.2976,-0.06049
1.3004,-0.0166
1.3031,-0.00428
1.3059,-0.04268
1.3087,-0.04165
1.3115,-0.04744
1.3143,-0.06868
1.317,-0.05016
1.3198,-0.08668
1.3226,-0.10473
1.3254,0.17143
1.3281,1.1213
1.3309,0.38616
1.3337,-0.06289
1.3365,-0.04385
1.3393,-0.02185
1.342,-0.06324
1.3448,-0.05797
1.3476,-0.04495
1.3504,-0.08147
1.3532,-0.06947
1.3559,-0.05612
1.3587,-0.0733
1.3615,-0.07096
1.3643,-0.09087
1.367,-0.11429
1.3698,-0.06735
1.3726,-0.06895
1.3754,-0.08701
1.3782,-0.05732
1.3809,-0.09074
1.3837,-0.09319
1.3865,-0.11938
1.3893,-0.08455
1.3921,-0.09977
1.3948,-0.06979
1.3976,-0.07188
1.4004,-0.11282
1.4032,-0.09461
1.4059,-0.08195
1.4087,-0.10223
1.4115,-0.07658
1.4143,-0.09859
1.4171,-0.08903
1.4198,-0.09752
1.4226,-0.08096
1.4254,-0.1017
1.4282,-0.08953
1.431,-0.09112
1.4337,-0.1231
1.4365,-0.08407
1.4393,-0.07058
1.4421,-0.11462
1.4448,-0.10948
1.4476,-0.09804
1.4504,-0.12976
1.4532,-0.09811
1.456,-0.0941
1.4587,-0.06549
1.4615,-0.05362
1.4643,-0.07244
1.4671,-0.09608
1.4699,-0.10878
1.4726,-0.08928
1.4754,-0.10359
1.4782,-0.07765
1.481,-0.09674
1.4837,-0.10258
1.4865,-0.09777
1.4893,-0.08778
1.4921,-0.10376
1.4949,-0.10968
1.4976,-0.07312
1.5004,-0.11755
1.5032,-0.11104
1.506,-0.08719
1.5088,-0.07113
1.5115,-0.11295
1.5143,-0.12828
1.5171,-0.0988
1.5199,-0.04972
1.5226,-0.11702
1.5254,-0.07876
1.5282,-0.08246
1.531,-0.08127
1.5338,-0.10723
1.5365,-0.09257
1.5393,-0.06074
1.5421,-0.0781
1.5449,-0.06632
1.5477,-0.11084
1.5504,-0.08919
1.5532,-0.06346
1.556,-0.08725
1.5588,-0.061
1.5615,-0.05675
1.5643,-0.06928
1.5671,-0.09878
1.5699,-0.06532
1.5727,-0.05188
1.5754,-0.09292
1.5782,-0.07933
1.581,-0.01505
1.5838,-0.07352
1.5866,-0.05884
1.5893,-0.05645
1.5921,-0.08437
1.5949,-0.05937
1.5977,-0.04831
1.6004,-0.02568
1.6032,-0.0784
1.606,-0.05223
1.6088,-0.04721
1.6116,-0.027
1.6143,-0.06494
1.6171,-0.0729
1.6199,-0.04062
1.6227,-0.02091
1.6255,-0.04609
1.6282,-0.02909
1.631,0.02857
1.6338,-0.0107
1.6366,-0.0093
1.6393,-0.01493
1.6421,-0.04271
1.6449,-0.03932
1.6477,-0.01196
1.6505,-0.04195
1.6532,-0.01733
1.656,-0.02796
1.6588,0.01544
1.6616,0.03532
1.6644,-0.03012
1.6671,0.0212
1.6699,0.00954
1.6727,0.06137
1.6755,0.03065
1.6782,-0.03087
1.681,0.02378
1.6838,0.01407
1.6866,0.01132
1.6894,0.02156
1.6921,0.03474
1.6949,0.00509
1.6977,0.02784
1.7005,0.02736
1.7033,0.05849
1.706,0.04031
1.7088,0.02993
1.7116,0.05738
1.7144,0.04226
1.7171,-0.00323
1.7199,0.06357
1.7227,0.08718
1.7255,0.00534
1.7283,0.04671
1.731,0.06716
1.7338,0.02847
1.7366,0.05044
1.7394,0.03117
1.7422,0.03647
1.7449,0.06446
1.7477,0.05331
1.7505,0.04452
1.7533,0.07185
1.756,0.06945
1.7588,0.0603
1.7616,0.08179
1.7644,0.09633
1.7672,0.09316
1.7699,0.1021
1.7727,0.08176
1.7755,0.09062
1.7783,0.07616
1.7811,0.04732
1.7838,0.08375
1.7866,0.07142
1.7894,0.06981
1.7922,0.10937
1.7949,0.07982
1.7977,0.07408
1.8005,0.06968
1.8033,0.10885
1.8061,0.11581
1.8088,0.08752
1.8116,0.0865
1.8144,0.08617
1.8172,0.07445
1.8199,0.08553
1.8227,0.08232
1.8255,0.1091
1.8283,0.10117
1.8311,0.09018
1.8338,0.1013
1.8366,0.1004
1.8394,0.05641
1.8422,0.11811
1.845,0.10107
1.8477,0.10236
1.8505,0.10125
1.8533,0.11076
1.8561,0.10828
1.8588,0.11237
1.8616,0.09337
1.8644,0.07378
1.8672,0.06749
1.87,0.11607
1.8727,0.08675
1.8755,0.08978
1.8783,0.10261
1.8811,0.06522
1.8839,0.09242
1.8866,0.10258
1.8894,0.10551
1.8922,0.15575
1.895,0.10328
1.8977,0.06726
1.9005,0.10231
1.9033,0.09055
1.9061,0.09764
1.9089,0.12102
1.9116,0.09507
1.9144,0.14115
1.9172,0.10802
1.92,0.09615
1.9228,0.13335
1.9255,0.105
1.9283,0.10777
1.9311,0.07529
1.9339,0.08404
1.9366,0.11016
1.9394,0.06691
1.9422,0.08666
1.945,0.08897
1.9478,0.11465
1.9505,0.07627
1.9533,0.08544
1.9561,0.07652
1.9589,0.05864
1.9617,0.06439
1.9644,0.06875
1.9672,0.0721
1.97,0.07238
1.9728,0.05338
1.9755,0.04709
1.9783,0.09581
1.9811,0.06684
1.9839,0.06931
1.9867,0.10213
1.9894,0.0642
1.9922,0.05595
1.995,0.09655
1.9978,0.03628
2.0006,0.0452
2.0033,0.07916
2.0061,0.06619
2.0089,0.03645
2.0117,0.02432
2.0144,0.0192
2.0172,0.02357
2.02,0.07508
2.0228,0.05428
2.0256,0.04565
2.0283,0.01425
2.0311,0.01105
2.0339,0.02123
2.0367,0.02426
2.0395,0.045
2.0422,0.0351
2.045,0.04855
2.0478,0.02503
2.0506,0.0014
2.0533,0.01406
2.0561,0.02265
2.0589,0.02442
2.0617,0.03526
2.0645,0.00572
2.0672,0.03474
2.07,-0.00222
2.0728,0.00193
2.0756,-0.02929
2.0784,0.00389
2.0811,-0.00671
2.0839,-0.0017
2.0867,-0.01012
2.0895,-0.02296
2.0922,-0.04309
2.095,-0.00559
2.0978,-0.00761
2.1006,0.00663
2.1034,-0.0214
2.1061,-0.02139
2.1089,-0.00778
2.1117,-0.04981
2.1145,-0.07588
2.1173,-0.02489
2.12,-0.01515
2.1228,-0.02792
2.1256,-0.0181
2.1284,-0.03156
2.1311,-0.021
2.1339,-0.02219
2.1367,-0.01764
2.1395,-0.01653
2.1423,-0.05197
2.145,-0.05663
2.1478,-0.03629
2.1506,-0.04937
2.1534,-0.01728
2.1562,0.15424
2.1589,1.17571
2.1617,0.30626
2.1645,-0.07177
2.1673,-0.07822
2.17,-0.07254
2.1728,-0.03813
2.1756,-0.05803
2.1784,-0.06042
2.1812,-0.05197
2.1839,-0.05642
2.1867,-0.05816
2.1895,-0.09594
2.1923,-0.08094
2.1951,-0.07187
2.1978,-0.06451
2.2006,-0.0576
2.2034,-0.09062
2.2062,-0.07858
2.2089,-0.08753
2.2117,-0.07832
2.2145,-0.10562
2.2173,-0.10503
2.2201,-0.08127
2.2228,-0.11184
2.2256,-0.0847
2.2284,-0.08493
2.2312,-0.07636
2.234,-0.07115
2.2367,-0.07763
2.2395,-0.10469
2.2423,-0.08678
2.2451,-0.09995
2.2478,-0.08627
2.2506,-0.07344
2.2534,-0.07934
2.2562,-0.08955
2.259,-0.08403
2.2617,-0.07185
2.2645,-0.10951
2.2673,-0.09437
2.2701,-0.09805
2.2729,-0.13672
2.2756,-0.10436
2.2784,-0.10519
2.2812,-0.11238
2.284,-0.08961
2.2867,-0.09829
2.2895,-0.11455
2.2923,-0.09184
2.2951,-0.1153
2.2979,-0.12041
2.3006,-0.1064
2.3034,-0.06431
2.3062,-0.12887
2.309,-0.11029
2.3118,-0.06922
2.3145,-0.12436
2.3173,-0.10285
2.3201,-0.07839
2.3229,-0.11235
2.3256,-0.10527
2.3284,-0.11754
2.3312,-0.10836
2.334,-0.12033
2.3368,-0.10038
2.3395,-0.06477
2.3423,-0.06935
2.3451,-0.10809
2.3479,-0.06703
2.3507,-0.08545
2.3534,-0.08221
2.3562,-0.10258
2.359,-0.12201
2.3618,-0.10828
2.3645,-0.13321
2.3673,-0.10165
2.3701,-0.07385
2.3729,-0.11148
2.3757,-0.08425
2.3784,-0.10458
2.3812,-0.09717
2.384,-0.07982
2.3868,-0.06591
2.3896,-0.07007
2.3923,-0.08629
2.3951,-0.06281
2.3979,-0.08546
2.4007,-0.05109
2.4034,-0.0823
2.4062,-0.06054
2.409,-0.06941
2.4118,-0.06137
2.4146,-0.09441
2.4173,-0.0483
2.4201,-0.0549
2.4229,-0.07405
2.4257,-0.07886
2.4285,-0.04942
2.4312,-0.04748
2.434,-0.01843
2.4368,-0.04592
2.4396,-0.03152
2.4423,-0.0238
2.4451,-0.05525
2.4479,-0.0501
2.4507,-0.06128
2.4535,-0.03089
2.4562,-0.01697
2.459,-0.04908
2.4618,-0.0152
2.4646,-0.05423
2.4674,0.01128
2.4701,-0.02225
2.4729,-0.01788
2.4757,-0.01018
2.4785,-0.01455
2.4812,0.00386
2.484,0.03469
2.4868,0.00953
2.4896,-0.01273
2.4924,-0.01986
2.4951,0.03118
2.4979,-0.01842
2.5007,-0.04321
2.5035,-0.06918
2.5063,0.02904
2.509,-0.008
2.5118,-0.01344
2.5146,-0.00158
2.5174,-0.01782
2.5201,0.01996
2.5229,0.01005
2.5257,-0.01944
2.5285,0.03117
2.5313,0.04557
2.534,0.02881
2.5368,0.05037
2.5396,0.033
2.5424,0.02373
2.5452,0.03139
2.5479,0.06151
2.5507,0.05228
2.5535,0.04236
2.5563,0.02155
2.559,0.02254
2.5618,0.04134
2.5646,0.05065
2.5674,0.06309
2.5702,0.05772
2.5729,0.06856
2.5757,0.06356
2.5785,0.08134
2.5813,0.06859
2.5841,0.04311
2.5868,0.05463
2.5896,0.01025
2.5924,0.05392
2.5952,0.03071
2.5979,0.06853
2.6007,0.06498
2.6035,0.09459
2.6063,0.07761
2.6091,0.06956
2.6118,0.08895
2.6146,0.11549
2.6174,0.07516
2.6202,0.07875
2.623,0.07179
2.6257,0.104
2.6285,0.11064
2.6313,0.09838
2.6341,0.11839
2.6368,0.12984
2.6396,0.09662
2.6424,0.06858
2.6452,0.10477
2.648,0.06076
2.6507,0.05452
2.6535,0.10016
2.6563,0.08086
2.6591,0.11286
2.6619,0.07238
2.6646,0.07798
2.6674,0.09869
2.6702,0.11134
2.673,0.09887
2.6757,0.11566
2.6785,0.10469
2.6813,0.06993
2.6841,0.10767
2.6869,0.06671
2.6896,0.09993
2.6924,0.1428
2.6952,0.12458
2.698,0.0642
2.7008,0.12043
2.7035,0.13412
2.7063,0.09608
2.7091,0.13122
2.7119,0.12714
2.7146,0.12005
2.7174,0.08112
2.7202,0.12679
2.723,0.08256
2.7258,0.06901
2.7285,0.0922
2.7313,0.08061
2.7341,0.09256
2.7369,0.07493
2.7396,0.10622
2.7424,0.13977
2.7452,0.09121
2.748,0.06438
2.7508,0.08878
2.7535,0.07542
2.7563,0.06877
2.7591,0.09863
2.7619,0.07693
2.7647,0.07999
2.7674,0.07801
2.7702,0.07699
2.773,0.09294
2.7758,0.08266
2.7785,0.09324
2.7813,0.11509
2.7841,0.08384
2.7869,0.08318
2.7897,0.10264
2.7924,0.05886
2.7952,0.0229
2.798,0.07537
2.8008,0.07369
2.8036,0.0697
2.8063,0.08018
2.8091,0.06492
2.8119,0.05092
2.8147,0.07743
2.8174,0.07987
2.8202,0.07686
2.823,0.08345
2.8258,0.07887
2.8286,0.05842
2.8313,0.04902
2.8341,0.03808
2.8369,0.05337
2.8397,0.09075
2.8425,0.02315
2.8452,0.05448
2.848,0.03496
2.8508,0.09105
2.8536,0.05591
2.8563,0.03732
2.8591,0.05563
2.8619,0.05725
2.8647,0.03411
2.8675,0.02601
2.8702,0.05904
2.873,0.03752
2.8758,0.08813
2.8786,0.04287
2.8814,0.02818
2.8841,-0.01427
2.8869,0.02268
2.8897,0.00464
2.8925,0.00924
2.8952,0.04309
2.898,-0.01996
2.9008,0.00644
2.9036,0.00674
2.9064,0.02663
2.9091,-0.03793
2.9119,0.01276
2.9147,-0.01878
2.9175,0.00091
2.9203,0.00047
2.923,0.00403
2.9258,0.01744
2.9286,-0.00957
2.9314,-0.03272
2.9341,0.01455
2.9369,-0.00025
2.9397,-0.03906
2.9425,0.01454
2.9453,-0.02173
2.948,-0.02764
2.9508,-0.03039
2.9536,-0.07411
2.9564,-0.0263
2.9592,-0.05936
2.9619,-0.03162
2.9647,-0.01919
2.9675,-0.03912
2.9703,-0.09239
2.973,-0.02375
2.9758,-0.04059
2.9786,-0.05205
2.9814,-0.01462
2.9842,-0.07502
2.9869,0.14567
2.9897,1.13066
2.9925,0.36278
2.9953,-0.05005
2.9981,-0.04846
3.0008,-0.0634
3.0036,-0.07261
3.0064,-0.04404
3.0092,-0.06477
3.0119,-0.06225
3.0147,-0.03439
3.0175,-0.07097
3.0203,-0.06766
3.0231,-0.0506
3.0258,-0.05694
3.0286,-0.05422
3.0314,-0.09324
3.0342,-0.06939
3.037,-0.07517
3.0397,-0.08145
3.0425,-0.05802
3.0453,-0.05435
3.0481,-0.10736
3.0508,-0.10845
3.0536,-0.06952
3.0564,-0.07595
3.0592,-0.0695
3.062,-0.06237
3.0647,-0.12232
3.0675,-0.13487
3.0703,-0.10364
3.0731,-0.09476
3.0759,-0.07369
3.0786,-0.08627
3.0814,-0.11303
3.0842,-0.11486
3.087,-0.07671
3.0897,-0.08183
3.0925,-0.07662
3.0953,-0.11722
3.0981,-0.10725
3.1009,-0.11777
3.1036,-0.08019
3.1064,-0.10279
3.1092,-0.12098
3.112,-0.08714
3.1148,-0.08741
3.1175,-0.07646
3.1203,-0.09039
3.1231,-0.1373
3.1259,-0.07573
3.1286,-0.09666
3.1314,-0.10303
3.1342,-0.09606
3.137,-0.07995
3.1398,-0.08995
3.1425,-0.10711
3.1453,-0.13003
3.1481,-0.13694
3.1509,-0.09533
3.1537,-0.14633
3.1564,-0.09612
3.1592,-0.05517
3.162,-0.1057
3.1648,-0.1201
3.1675,-0.08346
3.1703,-0.13497
3.1731,-0.1048
3.1759,-0.1013
3.1787,-0.10218
3.1814,-0.09247
3.1842,-0.12478
3.187,-0.06834
3.1898,-0.12664
3.1926,-0.07614
3.1953,-0.06753
3.1981,-0.10257
3.2009,-0.06637
3.2037,-0.06681
3.2064,-0.09244
3.2092,-0.11648
3.212,-0.09306
3.2148,-0.08179
3.2176,-0.08652
3.2203,-0.06208
3.2231,-0.07977
3.2259,-0.12363
3.2287,-0.08054
3.2315,-0.05334
3.2342,-0.08989
3.237,-0.07711
3.2398,-0.08545
3.2426,-0.10995
3.2453,-0.0687
3.2481,-0.06317
3.2509,-0.07579
3.2537,-0.0187
3.2565,-0.07685
3.2592,-0.04568
3.262,-0.03929
3.2648,9e-05
3.2676,-0.03501
3.2704,-0.034
3.2731,-0.05871
3.2759,-0.05884
3.2787,-0.03324
3.2815,-0.02588
3.2842,-0.05256
3.287,-0.02483
3.2898,-0.03959
3.2926,-0.00875
3.2954,-0.01939
3.2981,0.00909
3.3009,-0.02697
3.3037,-0.01907
3.3065,-0.02025
3.3093,-0.03904
3.312,-0.00943
3.3148,-0.03704
3.3176,-0.0382
3.3204,-0.04142
3.3231,0.02116
3.3259,-0.01688
3.3287,-0.00862
3.3315,-0.04492
3.3343,-0.0178
3.337,0.00357
3.3398,-0.0333
3.3426,0.00084
3.3454,0.03245
3.3482,0.03098
3.3509,-0.01646
3.3537,0.0467
3.3565,0.0073
3.3593,0.01685
3.362,-0.01952
3.3648,0.02611
3.3676,0.02113
3.3704,-0.01557
3.3732,0.04125
3.3759,0.01015
3.3787,0.00079
3.3815,0.04494
3.3843,0.03942
3.3871,0.02738
3.3898,0.0241
3.3926,0.06816
3.3954,0.02405
3.3982,0.00117
3.4009,0.0772
3.4037,0.04352
3.4065,0.0443
3.4093,0.03975
3.4121,0.03944
3.4148,0.04604
3.4176,0.01985
3.4204,0.0361
3.4232,0.04006
3.426,0.06585
3.4287,0.08572
3.4315,0.0274
3.4343,0.07755
3.4371,0.08388
3.4398,0.1051
3.4426,0.04448
3.4454,0.09344
3.4482,0.06194
3.451,0.07761
3.4537,0.05751
3.4565,0.07253
3.4593,0.12347
3.4621,0.08666
3.4649,0.07658
3.4676,0.09015
3.4704,0.09958
3.4732,0.11705
3.476,0.07457
3.4787,0.09215
3.4815,0.067
3.4843,0.08584
3.4871,0.08839
3.4899,0.09346
3.4926,0.08471
3.4954,0.08864
3.4982,0.12215
3.501,0.08909
3.5038,0.09507
3.5065,0.07874
3.5093,0.09195
3.5121,0.0804
3.5149,0.094
3.5176,0.13308
3.5204,0.09822
3.5232,0.07414
3.526,0.06024
3.5288,0.10321
3.5315,0.09278
3.5343,0.08652
3.5371,0.1005
3.5399,0.06426
3.5427,0.1262
3.5454,0.10791
3.5482,0.10588
3.551,0.08905
3.5538,0.10701
3.5565,0.08452
3.5593,0.168
3.5621,0.1207
3.5649,0.0911
3.5677,0.10766
3.5704,0.06876
3.5732,0.09184
3.576,0.08017
3.5788,0.0966
3.5816,0.0545
3.5843,0.08118
3.5871,0.08281
3.5899,0.07841
3.5927,0.11674
3.5954,0.09754
3.5982,0.07075
3.601,0.11809
3.6038,0.064
3.6066,0.11016
3.6093,0.09211
3.6121,0.0899
3.6149,0.07558
3.6177,0.07888
3.6205,0.09282
3.6232,0.07035
3.626,0.09695
3.6288,0.10594
3.6316,0.09254
3.6343,0.05016
3.6371,0.10412
3.6399,0.06418
3.6427,0.07512
3.6455,0.0709
3.6482,0.05521
3.651,0.05947
3.6538,0.06349
3.6566,0.02799
3.6593,0.03018
3.6621,0.02521
3.6649,0.06509
3.6677,0.03039
3.6705,0.07108
3.6732,0.00265
3.676,0.04786
3.6788,0.04027
3.6816,0.04003
3.6844,0.04841
3.6871,0.0183
3.6899,0.03018
3.6927,0.06859
3.6955,0.02695
3.6982,0.04444
3.701,0.06486
3.7038,0.02829
3.7066,0.04256
3.7094,0.02864
3.7121,0.02991
3.7149,0.03029
3.7177,0.03726
3.7205,0.02738
3.7233,0.01818
3.726,0.00887
3.7288,0.02454
3.7316,0.02675
3.7344,0.01049
3.7371,0.01704
3.7399,0.00506
3.7427,-0.02101
3.7455,0.0045
3.7483,-0.00298
3.751,-0.00836
3.7538,-0.01191
3.7566,0.00931
